item_identifier,model_num,retail_price,product_title,supplier
9128,fdtvo,58.45,terk fdtvo omni directional amplified flat outdoor hdtv antenna silver,terk
9129,,39.99,2-pack agptek new state-of-the-art fashionable wristwatch walkie talkie spy wrist watch -- auto channel scan -- lcd display -- auto squelch,agptek
9130,mde1000,170.79,fantom mde1000 g-force megadisk 1 tb usb 2.0 esata,micronet
9131,teac dv-28e,24.9,external usb dvd cd f netbook mini laptop pc - the best holiday gift,panasonic
9132,,119.99,executive laptop bag color light gray,maggie
9133,tl-poe10r,10.99,tp-link l-poe10r poe splitter,tp-link
9134,01g-p3-1303-kr,37.24,evga geforce 8400 gs passive 1024mb ddr3 pci-express 2.0 graphics card - 3 year limited warranty 01g-p3-1303-kr,evga
9135,012-p3-1571-kr,319.99,evga geforce gtx 570 hd 1280mb gddr5 dual dvi hdmi displayport pci-express 2.0 graphics card - limited 3 year warranty 012-p3-1571-kr,evga
9136,v11h376020,,epson powerlite s9 v11h376020,epson
9137,t042420,10.17,epson t042420 yellow ink cartridge,epson
9138,t042320,11.2,epson t042320 magenta ink cartridge,epson
9139,,7.95,ld epson t029201 t029 color remanufactured ink cartridge for stylus c60,4inkjets
9140,,6.95,ld epson t017201 t017 black remanufactured ink cartridge,4inkjets
9141,t009201,25.87,epson t009201 stylus photo color cartridge,epson
9142,v11h331020,,epson powerlite home cinema 705 hd 720p 3lcd home theater projector,epson
9143,v11h330020,838.99,epson powerlite 410w projector white gray,epson
9144,s041124,13.22,epson photo quality glossy 8 1 2 x 11 inch paper s041124,epson
9145,b11b193141,,epson perfection v30 color scanner,epson
9146,powerlite 1760w,,epson multimedia wxga 2600 ansi lumens lcd projector v11h361120 powerlite 1760w,epson
9147,t068520,41.64,epson 68 series durabrite high capacity color multipack t068520,epson
9148,t078220,7.64,epson 78 cyan ink cartridge t078220,epson
9149,nokia 1616,,t-mobile nokia 1616 prepaid cell phone,nokia
9150,b11b189011,,epson perfection v500 photo scanner,epson
9151,epsw/16gb -2.0,23.94,ep memory 16 gb usb 2.0 mobile swingdrive flash drive ep memorysw 16gb-2 .0,ep memory
9152,er-p290,7.32,energizer er-p290 2.4-volt cordless phone battery,energizer
9153,em608vid,51.6,ematic 8 gb video mp3 player with touchscreen 5mp video still camera fm radio and speaker black,xo vision
9154,em304camb,44.99,ematic 4gb video mp3 player with 2.4-inch qvga screen digital camera and video recorder black,xo vision
9155,emw6001,35.99,ematic emw6001 fixed tilt wall mount kit for 37-inch to 60-inch tv with 6-feet and 15-feet hdmi cable cleaning solution and cleaning cloth,ematic
9156,ea103,11.41,ematic ea103 universal ebook reader accessory kit,ematic
9157,th-wh-pj-fm / taa,71.55,telehook flush projector mount universal white,atdec
9158,pro88w-r35,121.36,audio technica pro88w-r35 wireless lavalier system with atr3350mw omnidirectional mic 170 mhz,audio-technica
9159,,13.71,magnetic label holder,tatco
9160,,9.99,t-bar clips single pair or container of 12 pairs color black package one pair of clips,da-lite
9161,vmax113xws2,356.99,elite screens vmax2 electric projection screen 1 1 aspect ratio-113in max white,elite screens
9162,el-rd-012-bk,9.52,elago mobile nano ii usb 2.0 microsdhc flash memory card reader black,elago
9163,pe186975,23.92,512mb pc2100 ddr266 sodimm,edge
9164,,17.83,4gb edge proshot sdhc memory card class6,edge
9165,461840-b21-pe,115.14,edge - memory - 4 gb 2 x 2 gb - dimm 240-pin - ddr2 - 667 mhz pc2-5300 - registered - ecc,edge
9166,peibm41y2768-pe,238.57,edge - memory - 8 gb 2 x 4 gb - dimm 240-pin - ddr2 - 667 mhz pc2-5300 - registered - ecc,edge
9167,edgdm-212636-pe,19.57,edge all in one reader with 8gb sdhc card,edge
9168,k5240-221058-pe,52.55,edge - memory - 6 gb 3 x 2 gb - dimm 240-pin - ddr3 - 1066 mhz pc3-8500 - unbuffered - non-ecc,edge
9169,73p4984-pe,15.02,edge - memory - 1 gb - dimm 240-pin - ddr2 - 667 mhz pc2-5300 - unbuffered - non-ecc,edge
9170,o5204-225452-pe,15.53,edge - memory - 1 gb - so dimm 204-pin - ddr3 - 1333 mhz pc3-10600 - unbuffered - non-ecc,edge
9171,ma940g/a-pe,46.84,edge - memory - 4 gb 2 x 2 gb - so dimm 200-pin - ddr2 - 667 mhz pc2-5300 - unbuffered - non-ecc,edge
9172,eenv-br10,28.99,eco style envo ipad sleeve - brown red white eenv-br10,eco style
9173,tgc-dc125,12.21,targus digital tgc-dc125 compact camera case,targus
9174,h12 h15 hk100 hk200,3.49,ear bud gel replacement black compatible with iphone bluetooth headset motorola hk100 hk200 hk201 h270 h371 h375 h385 h390h h560 h620 h680 h681 h690 h695 h780 h790 h12 h15 aliph madcatz 8860 for ps3 ps2 jawbone 2 3 jb2 plus prime icon samsung wep series 3 pcs s m l,generic
9175,,128.08,eco-products eg2000 - ecogrip renewable resource compostable recyclable cup sleeve kraft 1300 ctn,eco-products
9176,e3200,,linksys e3200 high-performance simultaneous dual-band wireless-n router,cisco
9177,awe01us,15.43,targus awe01us notebook chillhub,targus
9178,1752265,108.39,dymo labelwriter 450 turbo high-speed postage and label printer for pc and mac usb printer and software black silver 1752265,dymo
9179,1757660,167.0,dymo labelwriter 450 desktop mailing solution pc mac-connected printer with scale,dymo
9180,30321,18.09,dymo labelwriter address labels white 1-4 10 x 3-1 2 2 rolls box 260 labels roll 520 labels box 30321,dymo
9181,30387,15.2,dymo 30387 internet postage,dymo
9182,dxg-a85vhd,221.27,dxg usa dxg-a85v hd dxg pro gear 1080p high-definition camcorder,dxg
9183,du-zp-32g-ca-n3-r,48.25,duracell 32 gb usb 2.0 flash drive capless du-zp-32g-ca-n3-r black,dane-elec
9184,,21.95,duracell equivalent of sony cyber-shot dsc-w80 battery,duracell
9185,dr10aa,32.63,duracell dr-10 universal 8mm vhs-c camcorder battery,duracell
9186,b-5677,60.99,hicapacity laptop battery dell,duracell
9187,,203.86,durable bridge,durable
9188,,215.48,durable bridge,durable
9189,bn00281-0002,25.22,dual usb wall auto charger-micr mini usb-includes igo tip a32 a97,igo
9190,wcpek-40,24.68,dry-all wet cellular phone emergency kit wcpek-40,dry-all
9191,dgipod-323,9.54,dreamgear i.sound 2x plus foldable speaker system for ipod and mp3 players pink,dreamgear
9192,da4ga,29.99,dp audio video da4ga 4-guage amp kit with rca,dp audio video
9193,stc-100,43.89,dolica stc-100 63-inch tripod and 68-inch monopod combo,dolica
9194,dwl-p50,27.45,d-link dwl-p50 power over ethernet poe adapter,d-link
9195,dwa-652,29.99,d-link dwa-652 xtreme n wireless notebook adapter draft,d-link
9196,dp-301p +,52.0,d-link dp-301p 10 100tx 1-centronic port print server,d-link
9197,g-302,,zyxel zyair g-302 - network adapter - pci - 802.11 b 802.11 g,zyxel
9198,zwusg100,384.99,zyxel zywall usg100 unified security gateway firewall w 50 vpn tunnels ssl vpn 7 gigabit ports and high availability,zyxel
9199,91-005-197005b,149.5,zyxel nwa-3160 hybrid access point - wireless access point - 802.11 a b g,zyxel
9200,nsa210,79.99,zyxel nsa210 digital media storage server,zyxel
9201,pla407kit,93.88,zyxel pla407 homeplug av 200 mbps powerline wall-plug adapter starter kit - 2 units,zyxel
9202,es105s,14.99,zyxel es105s 5-port fast ethernet 10 100 desktop switch,zyxel
9203,,22.99,zune hd 16gb 32gb premium accessory kit skin case in black clear pink blue colours usb car auto charger and wall home travel charger highspeed usb retractable cable 2xscreen protector armband 3.5 mm earphone rca video cable neck string,zune
9204,zt-50303-10m,246.99,zotac geforce gtx 560 ti oc 1 gb 850mhz 4010mhz 256-bit graphics card zt-50303-10m,zotac
9205,zt-50401-10l,158.57,zotac nvidia geforce gtx 550 ti gpu with 192-bit memory bus 1 gb gddr5 memory 900mhz 4100mhz zt-50401-10l,zotac
9206,4300-00-68,,zoom wireless 56k fax modem 4300-00-68,zoom
9207,4506-00-00f,54.25,zoom 4506 3g wireless-n travel router,zoom
9208,85525,7.12,zax 85525 select series 2 rca plugs to rca jack y-adapter,zax
9209,xvthp200,228.0,vizio xvthp200 active noise canceling high definition home theater headphones with wireless dock for ipod black,vizio
9210,ipu-iap-11,20.88,xtrememac ipu-iap-11 incharge auto usb for iphone ipod ipad,memorex
9211,1998,21.99,xtrememac 01998 incharge fm and fm transmitter for ipod iphone,imation
9212,inpdel-i1-x1,18.65,xitel inport deluxe record from your stereo to your computer,xitel
9213,hd687aznfc,211.17,xfx ati radeon hd6870 1 gb ddr5 2dvi hdmi 2x mini displayport pci-express video card hd687aznfc,xfx
9214,,104.99,ld xerox phaser 7760 compatible 106r01160 cyan laser toner cartridge,4inkjets
9215,,86.0,new-30 hdmi cable - hdmimm30,startech
9216,3r3761,13.19,xerox business 11 x 17 inch 20 lb multipurpose paper 500 sheets 3r3761,xerox
9217,,155.0,xerox 113r00656 print cartridge - 10000 page-yield black sold individuall,xerox
9218,108r00713,239.99,imaging unit phaser 7760,xerox
9219,108r00650,151.88,xerox 108r00650 imaging unit for xerox phaser 7400 color laser printer black,xerox
9220,106r01162,318.92,xerox corp 106r01162 toner 25000 page-yield yellow,xerox
9221,,382.89,xerox 106r01148 106r01149 print cartridge cartridge hi cap 3500 bk pack of 2,xeropb
9222,,68.02,xenon briefcase ballistic nylon 16 1 2 x 4 x 13 1 2 black,cosco
9223,xvcd100,46.38,xantech xvcd100 decora style impedance matching volume control,xantech
9224,789-44ps / rp,30.15,xantech 789-44ps rp 1-zone connecting block with power supply,xantech
9225,,,xantech ml95k universal micro link ir receiver kit,xantech
9226,29110dbkit,,xantech 29110dbkit designer hidden link infrared kit black,xantech
9227,xadh1,35.97,xm xadh1 universal dock-and-play home kit black,audiovox
9228,coap009,,wrapsol coap009 scratch-proof protection for 15 macbook pro,wrapsol
9229,iesw101b,,woodees iesw101b inner-ear stereo earphone,woodees
9230,gkm581r,47.24,iogear 2.4 ghz wireless on-lap keyboard with optical trackball and scroll wheel gkm581r black,iogear
9231,yx545,189.99,wireless extenders zboost yx545 soho dual-band cell phone signal booster for home and office white north america and canada,wireless extenders
9232,yx027pcs-cel,91.04,wireless extenders zboost yx027-dpc pcs-cel dual band directional indoor base unit antenna upgrade,wi-ex
9233,pod-tape-eu,3.95,wired-up ipod car cassette adapter electronics,macally
9234,3fmusb4gwn-r,8.99,wintec filemate 4 gb swivel usb drive - blue,wintec
9235,3fmsd16gbc10-r,23.99,wintec filemate 16 gb professional class 10 secure digital sdhc card,wintec
9236,3fmnm2820wbk-r,19.99,wintec filemate imagine series m2820 standard mouse - white with jet black 3fmnm2820wbk-r,wintec
9237,3fmnm2810ubk-r,11.99,wintec filemate imagine series m2810 usb standard mouse - white with jet black 3fmnm2810ubk-r,wintec
9238,3fmnm2220wpu-r,15.99,wintec filemate imagine series m2220 standard mouse - blue lilac with white 3fmnm2220wpu-r,wintec
9239,3fmnm2220wmg-r,15.99,wintec filemate imagine series m2220 standard mouse - telemagenta with white 3fmnm2220wmg-r,wintec
9240,3fmnm1810ubl-r,8.99,wintec filemate imagine series m1810 usb mini mouse - white with light blue triangular stars 3fmnm1810ubl-r,wintec
9241,sr088-ts-1,24.95,arkon sr088-ts-1 satradio mount 15-inch flexible steel seat bolt mount cm088ts1 ap012,arkon
9242,ce-mt0d12-s1,23.58,windshield ipad car mnt ipad to windshield for in-car use,siig
9243,952350,49.9,wilson electronics 952350 50-foot wilson400 ultra low loss coax cable with n male connectors,wilson
9244,841263,392.95,wilson electronics 841263 wilson electronics 841262 db pro 65 db adjustable gain 800 1900mhz in-building wireless smart technology iitm signal booster kit with directional wide band yagi and panel antenna for home or office .,wilson
9245,xtr-690se,146.73,whistler xtr-690se high performance radar detector,whistler radar
9246,79412-01,3.81,spare small eartips kit discovery 925 pack of 3,plantronics
9247,,29.95,white oem incipio smart feather ultra thin case ipad-235 for apple ipad 2 use w apple smart cover,karendeals
9248,wg201/b,135.1,wg201 b voyager pro uc moc 38659-01,plantronics
9249,wd5002abys,59.95,western digital wd5002abys re3 3.5-inch enterprise sata hard drive 500 gb 1.2 million hours mtbf 16 mb cache 7200 rpm,western digital
9250,whg-slk1i,385.99,sony whg-slk1i mini hi-fi stereo system black,sony
9251,wd6000hlhx,249.99,western digital velociraptor 600 gb sata iii 10000 rpm 32 mb cache bulk oem 3.5 inch desktop hard drive - wd6000hlhx,western digital
9252,wd15ears,59.99,western digital 1.5 tb caviar green sata intellipower 64 mb cache bulk oem desktop hard drive wd15ears,western digital
9253,wdbabv5000abk-nesn,59.99,western digital wd elements se portable 500 gb usb 2.0 external hard drive,western digital
9254,sh-l32w,43.34,sony sh-l32w lcd hood black,sony
9255,wd7501aals,69.99,western digital 750 gb caviar black sata 7200 rpm 32 mb cache bulk oem desktop hard drive wd7501aals,western digital
9256,wd2503abyx,64.99,western digital 250 gb sata 3.0 gb-s 64 mb cache 3.5-inch internal bare-oem drives wd2503abyx,western digital
9257,ga-7305-14f00,61.44,swissgear computer backpack,wenger
9258,,369.99,20 water resistant utility case with pick and fit foam,road ready
9259,1710533-001,48.54,waste toner bottle for magicolor 7300 8k page yield 2 box,konica-minolta
9260,swp200,79.7,warpia wireless usb easy dock pc to tv laptop docking station for mac and pc,warpia
9261,ctt460,34.99,wacom bamboo touch tablet,wacom
9262,msmt4g/tq,10.84,sony 4 gb memory stick produo msmt4g 2nqt black,sony
9263,ds6421-3,79.35,vtech ds6421-3 dect 6.0 digital three handset bluetooth connect to cell answering system with caller id,vtech
9264,cs6419-2,31.29,vtech cs6419-2 dect 6.0 digital two handset cordless phone system with caller id,vtech
9265,cs6209,,vtech cs6209 dect 6.0 accessory handset for use with models cs6219 cs6229,vtech
9266,vpng05l-10000s,189.5,vpn client prof sw 5-user,netgear
9267,,15.99,vonnic cable cb60b 60ft cctv siamese cable w power connectors black retail,vonnic
9268,c107b,95.11,vonnic c107b 1 3-inch sony ccd 520 tv lines 60 ir led night vision 200-feet 2.8-12mm varifocal bullet camera black,vonnic
9269,vdv21-cvr,85.99,vonage vdv21-cvr - wireless voip phone - dect 6.0 - 2 lines 2 additional handset s,vonage
9270,mdrex80lp/slv,22.91,sony mdrex80lp slv in-ear headphones,sony
9271,lcscsw/l,11.16,sony lcscsw l dsc carrying case blue,sony
9272,xwh200,178.0,vizio xwh200 universal wireless hd video and audio kit black,vizio
9273,xru100,9.96,vizio xru100 universal remote for home theater black,vizio
9274,vt328p,65.04,vivitar vt328p 12.1 mp hd digital camera with 3x optical zoom black,vivitar
9275,viv-slr-stp,5.99,vivitar slr camera strap,vivitar
9276,viv-flt-stp-orange,4.99,vivitar orange floating foam camera strap,vivitar
9277,flt-stp,4.79,vivitar yellow floating wrist strap for underwater waterproof cameras,vivitar
9278,slafla4-25,28.39,vivitar sf4000 bounce zoom slave flash enhance photos colors saturation for the nikon d5000 d3000 digital slr cameras,vivitar
9279,v5022-blk,26.85,vivitar 5.1 mp vivicam dig cam 1.8 in preview screen,vivitar
9280,vx018-blueberry,49.82,vivicam vx018 blueberry 10.1 mp 1.8 in screen 8x dig zoom 3xaaa,vivitar
9281,,31.59,vivamart premium remanufactured hp ce320a black high yield toner cartridge use for hp color laserjet cm1415 color laserjet cp1525,hp
9282,vl-875-8gb-ssb-10-ac,68.29,visual land v-touch 2.8-inch touchscreen 8gb mp3 mp4 player with camera including in-ear headphones black,visual land
9283,900345,186.99,visiontek ati radeon hd 5570 1 gb sff 4-port vhdci x16 pci express graphics card 900345 black red,visiontek
9284,strobe-400,,visioneer strobe 400 mobile and desktop flexibility duplex color scanner with 600 dpi usb vrs image enhancement and one touch technology strobe-400,visioneer
9285,dsch70,179.0,sony cyber-shot dsc-h70 16.1 mp digital still camera with 10x wide-angle optical zoom g lens and 3.0-inch lcd silver,sony
9286,pro8100,1849.99,viewsonic pro8100 full hd 1080p home theater projector,viewsonic
9287,pjd7383i,960.03,viewsonic pjd7383i interactive xga short throw dlp projector 3000 lumens 3000 1 dcr 120hz 3d ready 10w speaker,viewsonic
9288,,293.95,video spectra 1.5 model c manual screen - av format - 6 x8 - 8 x10 size 6 x 8,da-lite
9289,bnr25rh,3.95,sony bd-r blu-ray recordable single layer disc - 25gb 1-6x,sony
9290,ml35s,9.99,videosecu adjustable rotating tv lcd wall mount bracket for most 15 -24 desktop pc monitor lcd flat screen w28,videosecu
9291,wp-012-bk-e,29.99,wow pen joy vertical ergonomic optical mouse black by ergoguys,acp
9292,97267,23.18,verbatim mercury wireless notebook laser mouse with nano receiver 97267 cr me br l e and white,verbatim
9293,95507,15.4,verbatim usb store n go memory drive 8gb,verbatim
9294,97464,26.76,verbatim store n go netbook 16 gb usb 2.0 flash drive 97464 black,verbatim
9295,96438,9.99,verbatim store n go 2 gb usb 2.0 flash drive 96438 metallic pink,verbatim
9296,96814,7.99,verbatim tuff n tiny 2 gb usb 2.0 flash drive 96814 orange,verbatim
9297,97591,28.86,verbatim 97591 ergo wireless desktop optical mouse black,verbatim
9298,96901,19.36,verbatim 96901 nano wireless notebook optical mouse - pink,verbatim
9299,,44.03,smead 81724 - end opening pressguard report cover prong fastener letter red,smead
