ref_id,model_key,sector,brand_id,product_display_name,item_price
13501,skndistin10bb8530,covers skins,skinit ( skibz ),skinit protective skin for curve 8530 tinkerbell fairy,14.99
13502,,printer accessories,smead,smead 10235 - interior file folders 1 3 cut top tab letter aqua 100 box,
13503,supv1,audio video accessories,sirius satellite radio,sirius supv1 universal dock play vehicle kit,46.42
13504,101 g2,external data storage,kingston,kingston datatraveler 101 g2 - usb flash drive - 8 gb - usb 2.0 - red,7.16
13505,snysc1,satellite radio tuners adapters,sirius satellite radio,sirius snysc1 interface for sony,34.09
13506,tr-lscipd2-or / en,cases sleeves,simplism japan,simplism japan leather sleeve case for ipad 2 - orange tr-lscipd2-or en,29.99
13507,tr-fscsipd2-nv / en,cases sleeves,simplism japan,simplism japan flip silicone case set for ipad 2 - navy tr-fscsipd2-nv en,34.99
13508,kt800p1m10pk,,keytronicems,keyboard mouse bundle beige,133.99
13509,tr-ccsipd2-dp / en,cases sleeves,simplism japan,simplism japan crystal cover set for ipad 2 - dark purple tr-ccsipd2-dp en,29.99
13510,,cases,mp3 accessories,clear silicone skin sony walkman case for sony walkman e340 series nwz-344 nwz-345 nwz-343 ect ... sony walkman screen protector armband belt clip live laugh love wrist band,9.95
13511,eah5450 silent/di/1gd3 ( lp ),graphics cards,asus,asus hd 5450 silent series with 0db thermal solution and 1 gb memory video card eah5450 silent di 1gd3 lp,46.99
13512,ef-610 st,flashes,sigma,sigma ef-610 dg st electronic flash for canon digital slr cameras,162.59
13513,17-70mm f/2 .8 -4 canon,camera lenses,sigma,sigma 17-70mm f 2.8-4 dc macro os hsm lens for canon mount digital slr cameras,
13514,ses-d810cd,shredders,executive,shredder essentials 8-sheet diamond-cross cut shredder ses-d810cd,56.0
13515,ses-d610,shredders,executive,shredder essentials 6-sheet diamond-cut shredder,33.79
13516,,f-pin-coaxial tip,dps,150ft rg6 18awg quad shielded coaxial cable with gilbert f compression connectors black,63.61
13517,xea406,cash registers,sharp,sharp electronics xea406 cash register,265.17
13518,,storage presentation materials,kensington,kensington 62564 - simply portable 80 deluxe laptop case 16-3 4 x 4 x 13-1 2 nylon black,
13519,el-2630piii,graphing,sharp,sharp el-2630piii deluxe heavy duty color printing calculator with clock and calendar,61.24
13520,,basic,sharpie,sharpie 37030pp - cd dvd markers fine ultra fine point assorted 4 set,
13521,af2gufs1bb,usb flash drives,atp,sesame street big bird video usb 2.0 flash drive af2gufs1bb do the alphabet,14.0
13522,kd-r320,digital media receivers,jvc,brand new jvc kd-r320 in dash single din cd mp3 wma am fm car receiver with remote,64.94
13523,rs 160,headphones,sennheiser,sennheiser rs 160 digital wireless headphones with dynamic surround sound,
13524,pc230,headsets microphones,sennheiser,pc 230 headset,41.67
13525,mx 471,headphones,sennheiser,sennheiser mx 471 in-ear stereo headphones with livebass system,17.99
13526,mx 371,headphones,sennheiser,sennheiser mx 371 in-ear stereo headphones with powerful bass,12.9
13527,hd218,headphones,sennheiser,sennheiser hd218 closed back headphone optimized for ipod iphone mp3 and music players,50.37
13528,stan500100,internal hard drives,seagate,seagate stan500100 momentus xt 500 gb solid state hybrid hard drive,129.99
13529,staa320100,external hard drives,seagate,seagate freeagent goflex 320 gb usb 2.0 ultra-portable external hard drive staa320100 black,
13530,,game cameras,joby,joby gorillapod original,19.95
13531,usbext6,mp3 player accessories,scosche,scosche usbext6 usb 2.0 extension cable,19.22
13532,uiphc2,chargers,scosche,scosche uiphc2 revivelite ii,26.72
13533,nn1491b,audio video accessories,scosche,scosche nn1491b installation kit for 2005 and up nissan frontier pathfinder and xterra,10.91
13534,iphw9,mp3 player accessories,scosche,scosche iphw9 stuckup 4-in-1 universal mounting kit for iphone mobile devices,17.61
13535,idr655m,headphones,scosche,scosche increased dynamic range noise-isolation earphones with tapline ii remote and mic,38.08
13536,idr300d,headphones,scosche,scosche increased dynamic range chameleon earphones black,23.83
13537,,computers accessories,scosche,scosche is3d ipod nano 6g tightgrip n6 silicone skins 3 pk dark,
13538,,audio video accessories,arclyte technologies inc. .,ipad 2 hot pink tpu case,14.66
13539,,computers accessories,scosche,scosche hc12v usb home low-profile car charger,
13540,ipd2flbk,laptop netbook computer accessories,scosche,scosche foldio p2 black leather texture folio case for ipad 2 ipd2flbk,
13541,fd23b,wiring harnesses,scosche,scosche fd23b 2003-up select ford harness,4.85
13542,dt1,audio video accessories,scosche,scosche dt1 radio removal tool din,4.66
13543,cbhv5 chitchat,bluetooth headsets,scosche,scosche cbhv5 bluetooth speakerphone,35.0
13544,ibat2,computers accessories,scosche,scosche backup battery and charger for ipod black,
13545,,computers accessories,tribeca,iowa hawkeyes iphone 4 case silicone cover,17.99
13546,,desktops,iomega,rev 70gb disk-5 pack,339.99
13547,100284-2l,,sapphire,sapphire radeon hd5750 1gb ddr5 dvi hdmi displayport pci-express video card 100284-2l,109.99
13548,g2lvgae006,,iogear,iogear ultra-hi-grade vga extension cable 6 feet . g2lvgae006,12.95
13549,mf110-b1,tv mounts,sanus,sanus mf110-b1 articulating wall mount for 26 to 42 displays black,
13550,sr-3,component receivers,sangean,sangean sr-3 am fm pocket size receiver,28.8
13551,sdcfh-002g,memory cards,sandisk,sandisk 2gb ultra compact flash cf card sdcfh-002g static pack,20.9
13552,sdsdq-2048-a11m,memory cards,sandisk,sandisk micro secure digital 2 gb memory card sdsdq-2048-a10m retail package,0.05
13553,sdsdh-1024-901,memory cards,sandisk,sandisk sdsdh-1024-901 1 gb ultra ii secure digital memory card retail package,20.99
13554,sdsdb-016g-p36,memory cards,sandisk,16gb secure digital memory,23.99
13555,sdcz2-1024-a10,computer accessories,sandisk,sandisk sdcz2-1024-a10 1 gb cruzer mini usb 2.0 flash drive retail package,
13556,sdmx18r-008gk-a57,mp3 players,sandisk,sandisk sansa clip 8 gb mp3 player black,54.99
13557,sdsdrx3-8192-e21,blank media,sandisk,sandisk extreme 8gb hd video sdhc flash memory card sdsdx-008g,27.21
13558,sdcz6-8192-a11,usb flash drives,sandisk,sandisk cruzer micro 8 gb usb 2.0 flash drive sdcz6-8192-a11,23.99
13559,sdcz6-4096-a11,usb flash drives,sandisk,sandisk cruzer micro 4 gb usb 2.0 flash drive sdcz6-4096-e11,9.99
13560,,,sandisk,sandisk 8gb cruzer usb flash drive pink 8 gb frustration free bulk packaging sdcz36m-008g,
13561,sdcz36m-oo8g-a11p,usb flash drives,sandisk,sandisk cruzer usb 2.0 flash drive model sdcz36m-oo8g-a11p,19.95
13562,sdcz50-008g,usb flash drives,sandisk,sandisk cruzer blade 8gb usb 2.0 flash drive,11.72
13563,,accessories supplies,innovera,innovera cd dvd storage drawer holds 150 discs 6-7 10 x 12-3 4 x 5 15 16 light gray,16.77
13564,sdsdb-2048-a11,memory cards,sandisk,sandisk 2 gb class 2 sd flash memory card sdsdb-2048-a11,6.0
13565,t401g,no-contract phones,samsung,samsung t401g prepaid phone net10,74.99
13566,,no-contract phones,tracfone,samsung t105 pre-paid cell phone for tracfone - black,19.95
13567,sl600,accessories supplies,samsung,samsung sl600 12.2 mp digital camera with 5x optical zoom - silver,121.99
13568,hx-mu032dc,computers accessories,samsung,samsung g2 portable external hard drive hx-mu032dc gb2,61.16
13569,ml-3312nd,laser printers,samsung,samsung monochrome laser printer ml-3312nd,150.99
13570,intercept,phones with plans,samsung,samsung intercept android phone grey steel sprint,
13571,hz15w grey,point shoot digital cameras,samsung,samsung hz15w 12mp digital camera with 10x schneider wide angle dual image stabilized zoom and 3.0 inch lcd grey,
13572,gt-s5230 star,unlocked phones,samsung,samsung star gt-s5230 unlocked phone with full touchscreen quad-band gsm bluetooth 3.2 mp camera voice record mp3 and mp4 speaker phone -- u.s. version with 1 year warranty black,96.99
13573,gravity smart,phones with plans,samsung,samsung gravity smart android phone berry red t-mobile,
13574,se-s084c / rsbn,dvd drives,samsung,samsung usb 2.0 8xdvd writer external optical drive for mac and pc se-s084c rsbn gloss black,38.99
13575,ec-st700zbpbus,point shoot digital cameras,samsung,samsung ec-st700 digital camera with 16 mp 5x optical zoom and touchscreen black,199.95
13576,27125,,imation,imation usb 2.0 swivel flash drive - usb flash drive - 16 gb - usb 2.0,23.94
13577,,,karendeals,black oem incipio rubberized hard case for blackberry playbook feather,25.95
13578,clp-k660a,printer ink toner,samsung,samsung clp-k660a black toner cartidge for clp-610 660 series and clx-6200fx series printers,71.99
13579,clt-p409b,laser printer toner,samsung,samsung value pack black toner x 2 for clp-315 clp-315w clx-3175fn clx-3175fw clt-p409b,73.99
13580,viv-slr-hgr,binocular camera camcorder straps,sakar,sakar slr dslr pro hand grip,5.24
13581,usb-rjxt,,sabrent,sabrent usb-rjxt usb extension cable over cat5e rj45 extender adapter - driverless,21.88
13582,dsh-pcdl,computers accessories,sabrent,sabrent universal usb 2.0 docking station 7-port usb hub displaylink dvi vga audio network card reader,98.88
13583,sbt-cps2,computers accessories,sabrent,sabrent sbt-cps2 usb to dual ps 2 converter cable adapter,4.69
13584,pci-pcmcia,laptop network adapters,sabrent,sabrent pci-pcmcia pci to pcmcia cardbus host adapter controller card,24.99
13585,cr-sdmmc,accessories supplies,kinamax,sabrent cr-sdmmc 24-in-1 usb 2.0 sd mmc rs mmc card reader and writer,5.88
13586,,printer accessories,hp,image fuser for color laserjet for 4700 cm4730 cp4005 series,254.13
13587,,faceplates,handheldfashion,blue polka daze yellow splash silver rubberized design snap on hard shell cover protector faceplate skin case for at t samsung flight2 flight 2 ii a927 lcd screen guard film free wristband,7.45
13588,fs2,coin counters sorters,royal sovereign,royal sovereign fs-2 fast electronic coin sorter pennies through quarters,95.88
13589,,printers,apple,iluv icc1112clr ipod nano 6g clear type protective film,
13590,29406d,cash registers,royal,royal cash register - 110dx,82.03
13591,,covers,roocase,roocase folio hot pink leather case for amazon kindle wireless reading device with 6 display 3g wi-fi 3rd generation and latest generation - with roocase retail gift box,18.51
13592,,cases sleeves,roocase,roocase executive leather portfolio black case cover with landscape portrait view stand for samsung galaxy tab tablet p1000 wi-fi 3g,24.98
13593,,printers,rolodex,rolodex 22347eld - mesh three-tier organizer 12 3 4 x 3 1 2 x 11 1 2 black,26.57
13594,,bags cases,rockland,rockland reversible 13.75 laptop netbook sleeve - zebra color,18.5
13595,,laptop netbook computer accessories,rockland,rockland reversible ipad sleeve case - zebra color,
13596,r1653,accessories supplies,rockford fosgate,rockford fosgate prime r1653 6.5-inch full range 3 way speakers pair,42.81
13597,639191222009,video cables,magix,ringtone maker 3 win 2000 xp vista,18.99
13598,402284,inkjet printer ink,ricoh,ricoh regular yield cartridge - black 402284,32.61
13599,402282,,ricoh,ricoh regular yield cartridge - magenta 402282,36.29
13600,acc-39317-301,cases sleeves,research in motion,research in motion leather envelope for blackberry playbook - black acc-39317-301,30.95
13601,wusb100-rm,usb network adapters,cisco,refurbished linksys wusb100 rangeplus usb adapter,27.72
13602,,mp3 players,creative labs,refurbished creative zen mp3 player 4gb black,39.99
13603,rsa525500,external hard drives,rebit,rebit 500 gb usb 2.0 external hard drive with backup software rsa525500,64.99
13604,,connectors adapters,factory buyouts,rca wall plate with 2 solder-type rca jacks,0.98
13605,cva6933,office electronics,lorex,rca to 6-pin din coupler,8.98
13606,rtb1100,dvd home theater,rca,rca rtb1100 1000w home theater system with blu-ray player,243.88
13607,rcrn04gr,remote controls,rca,rca rcrn04gr 4 device universal remote with green backlit keypad gloss black,10.54
13608,,accessory kits,rca,antenna accessory rotator cable,23.36
13609,ah300whn,speaker wire,rca,rca ah300whn stereo speaker wire wall plate,6.55
13610,ah300n,speaker wire,rca,rca ah300n stereo speaker wire wall plate,6.99
13611,,bd-r discs,vaultz,idevz01415 - two-sided cd refill pages for three-ring binder,28.79
13612,rz02-00400100-r3m1,mouse pads,razer,razer ironclad hard gaming mouse mat,51.24
13613,ram-b-149z-ma10u,vehicle mounts,ram,ram mounting systems ram-b-149z-ma10u handlebar mount for magellan mobilemapper 6 triton 1500 2000,31.4
13614,atx-612web,computer cases,raidmax,raidmax smilodon extreme atx mid tower case atx-612web,83.07
13615,,cases,generic,zte at t r225 gophone rubberized shield hard case - purple free handhelditems sketch universal stylus pen,6.99
13616,wc4750afb,webcams,gear head,quick 8.0 mp webcam with auto focus black,
13617,7400871,gps system accessories,humminbird,humminbird 7400871 ad xtm 9 trolling motor adapter,11.1
13618,ckbggp,cleaning repair,humantoolz,human toolz multi-purpose cleaning kit,7.99
13619,q1421a,floppy diskettes,hp,hp universal semi-gloss photo paper 36 inches x 100 feet roll,74.14
13620,hp q6003a,inkjet printer ink,compatible,hp q6003a premium compatible high value magenta toner cartridge,28.35
13621,rh304aa,,hp,hp optical usb travel mouse - mouse - optical - 3 button s - wired - usb,17.98
13622,q1338a,laser printer toner,hp,hp laserjet 38a black cartridge in retail packaging q1338a,125.31
13623,qs408 + qsds14273x8,complete surveillance systems,q-see,q-see 8-channel surveillence system 8 ccd cameras w 40 ft. night vision h. 264 dvr w 500gb hdd remotely monitor via pc and 3g smartphone qs408 qsds14273x8,599.99
13624,qswloc,bullet cameras,q-see,q-see qswloc add-on outdoor wireless cmos camera,67.2
13625,qsocwc,surveillance cameras,q-see,q-see qsocwc weatherproof cmos camera w night vision color,47.95
13626,qsm30d,dome cameras,q-see,q-see qsm30d dome decoy camera,15.82
13627,qsicc2,surveillance cameras,q-see,q-see qsicc2 indoor cmos camera w night vision audio color,53.05
13628,qr4274-418-3,digital security recorders,q-see,q-see qr4274-418-3 7-inch retractable lcd with built-in 4-channel h. 264 real-time surveillance dvr 4 ccd color camera kits pre-installed 320 gb hard drive,379.82
13629,qd28414c4,surveillance cameras,q-see,q-see qd28414c4 4 pack weatherproof outdoor indoor color ccd camera kits with 30-feet night vision and sony image sensors,224.99
13630,"9960a1710552001 , 1710552-001 , 1710552001",,qms printing solutions,qms printing solutions 1710552001 drum unit tri-color,353.97
13631,1710517-003,laser printer toner,qms,qms 1710517-003 toner cartridge for minolta magicolor 2300 dl magenta,33.99
13632,pz-040ms,digital camera accessories,sunpak,sunpak pz-040ms ultra-compact digital ttl dedicated flash for minolta digital and 35mm cameras black,159.95
13633,ch635an # 140,printer ink toner,hp,hp 920 magenta ink cartridge in retail packaging in retail packaging ch635an 140,
13634,pb180px,component subwoofers,pyramid,pyramid pb180px 4-channel 300-watt pro plus amplifier,32.99
13635,plpadfm1,docking stations,pyle,pyle plpadfm1 ipod ipad iphone player gooseneck mount with wireless fm transmitter,30.57
13636,plmripwg,auxiliary input adapters,pyle,pyle plmripwg ipod mp3 waterproof 3.5 mm stereo to rca adaptor,6.99
13637,pro1000k1/r1,headphones,by auria llc,provoke sports earphones with xfit technology for iphone 4 3gs 3g ipad ipod touch ipod nano shuffle sweat resistant,17.89
13638,8inchttt-247,,dbroth,8 professional steel table top tripod for the aiptek pocketcinema v10 v10plus projector,4.99
