digital_track_id,singer_name,genre_classification,track_label,time_min,album,song_release_date,music_price
11352,Shake It for Me,Country,Chicken Fried,3:58,Country for Spring,,$ 0.69
11353,Shake It for Me,Country,Where The Green Grass Grows,3:21,Country for Spring,,$ 1.29
11354,Shake It for Me,Country,Blown Away,4:00,Country for Spring,,$ 1.29
11355,Shake It for Me,Country,Good Time,5:06,Country for Spring,,$ 0.99
11356,Shake It for Me,Country,Take A Back Road,3:29,Country for Spring,,$ 1.29
11357,Shake It for Me,Country,Shades of Green,3:34,Country for Spring,,$ 0.99
11358,Shake It for Me,Country,Automatic,4:07,Country for Spring,,$ 1.29
11359,Shake It for Me,Country,Friends We Wo n't Forget,3:38,Country for Spring,,$ 1.29
11360,Shake It for Me,Country,Tattoo,3:16,Country for Spring,,$ 0.69
11361,Shake It for Me,Country,When I Get Where I 'm Going,4:07,Country for Spring,,$ 1.29
11362,Shake It for Me,Country,Just Another Day In Paradise,3:53,Country for Spring,,$ 1.29
11363,Shake It for Me,Country,Drink to That All Night,3:44,Country for Spring,,$ 1.29
11364,Shake It for Me,Country,Aw Naw,3:08,Country for Spring,,$ 1.29
11365,Shake It for Me,Country,County Line,2:42,Country for Spring,,$ 0.99
11366,Shake It for Me,Country,Somewhere Only We Know,3:06,Country for Spring,,$ 1.29
11367,Shake It for Me,Country,Anywhere With You,3:29,Country for Spring,,$ 1.29
11368,Shake It for Me,Country,Chillin ' It,3:16,Country for Spring,,$ 1.29
11369,Shake It for Me,Country,Good Time,5:06,Country for a Cookout,,$ 0.99
11370,Shake It for Me,Country,Nothin ' But the Cooler Left,3:00,Country for a Cookout,,$ 1.29
11371,Shake It for Me,Country,The More I Drink,3:37,Country for a Cookout,,$ 1.29
11372,Shake It for Me,Country,"Forever And Ever , Amen",3:32,Country for a Cookout,,$ 1.29
11373,Shake It for Me,Country,It 's A Great Day To Be Alive ( Album Version ),4:01,Country for a Cookout,,$ 1.29
11374,Shake It for Me,Country,Drink In My Hand,3:11,Country for a Cookout,,$ 1.29
11375,Shake It for Me,Country,Radio,3:08,Country for a Cookout,,$ 1.29
11376,Shake It for Me,Country,Killin ' Time,2:47,Country for a Cookout,,$ 1.29
11377,Shake It for Me,Country,Song of the South,3:11,Country for a Cookout,,$ 1.29
11378,Shake It for Me,Country,Day Drinking,2:58,Country for a Cookout,,$ 1.29
11379,Shake It for Me,Country,Beat This Summer,4:41,Country for a Cookout,,$ 1.29
11380,Shake It for Me,Country,Beer Money,3:38,Country for a Cookout,,$ 1.29
11381,Shake It for Me,Country,Meet in the Middle,3:18,Country for a Cookout,,$ 1.29
11382,Shake It for Me,Country,Sold [ The Grundy County Auction Incident ],2:32,Country for a Cookout,,$ 1.29
11383,Shake It for Me,Country,Friends We Wo n't Forget,3:38,Country for a Cookout,,$ 1.29
11384,Shake It for Me,Country,There Ai n't Nothin ' Wrong with the Radio,2:48,Country for a Cookout,,$ 0.99
11385,Shake It for Me,Country,Farmer 's Daughter,3:27,Country for a Cookout,,$ 0.69
11386,Shake It for Me,Country,Straight Tequila Night,2:53,Country for a Cookout,,$ 0.99
11387,Shake It for Me,Country,Watermelon Crawl,3:03,Country for a Cookout,,$ 0.99
11388,Shake It for Me,Country,Summertime,3:26,Country for a Cookout,,$ 1.29
11389,Shake It for Me,Country,Some Girls Do,3:14,Country for a Cookout,,$ 1.29
11390,Shake It for Me,Country,Lips,3:48,Country for a Cookout,,$ 1.29
11391,Shake It for Me,Country,The Only Way I Know,3:13,Country for a Cookout,,$ 1.29
11392,Shake It for Me,Country,Pass A Beer,3:40,Country for a Cookout,,$ 1.29
11393,Roy Herzer,"Smooth Jazz , Jazz , Pop , Jazz Fusion , Easy Listening",Be Still My Soul,4:15,Courageous Hope : Trumpet And Cinematic Orchestra,"January 1 , 2009",$ 0.99
11394,Roy Herzer,"Smooth Jazz , Jazz , Pop , Jazz Fusion , Easy Listening",Your Name,4:37,Courageous Hope : Trumpet And Cinematic Orchestra,"January 1 , 2009",$ 0.99
11395,Roy Herzer,"Smooth Jazz , Jazz , Pop , Jazz Fusion , Easy Listening",Praise Adonai,4:04,Courageous Hope : Trumpet And Cinematic Orchestra,"January 1 , 2009",$ 0.99
11396,Roy Herzer,"Smooth Jazz , Jazz , Pop , Jazz Fusion , Easy Listening",I Exalt Thee,3:44,Courageous Hope : Trumpet And Cinematic Orchestra,"January 1 , 2009",$ 0.99
11397,Roy Herzer,"Smooth Jazz , Jazz , Pop , Jazz Fusion , Easy Listening",Be Thou My Vision,4:22,Courageous Hope : Trumpet And Cinematic Orchestra,"January 1 , 2009",$ 0.99
11398,Roy Herzer,"Smooth Jazz , Jazz , Pop , Jazz Fusion , Easy Listening",I Sing the Mighty Power of God,4:00,Courageous Hope : Trumpet And Cinematic Orchestra,"January 1 , 2009",$ 0.99
11399,Roy Herzer,"Smooth Jazz , Jazz , Pop , Jazz Fusion , Easy Listening",Jesus Lover of My Soul,5:00,Courageous Hope : Trumpet And Cinematic Orchestra,"January 1 , 2009",$ 0.99
11400,Roy Herzer,"Smooth Jazz , Jazz , Pop , Jazz Fusion , Easy Listening",When I Survey,2:59,Courageous Hope : Trumpet And Cinematic Orchestra,"January 1 , 2009",$ 0.99
11401,Roy Herzer,"Smooth Jazz , Jazz , Pop , Jazz Fusion , Easy Listening",First Light,1:01,Courageous Hope : Trumpet And Cinematic Orchestra,"January 1 , 2009",$ 0.99
11402,Roy Herzer,"Smooth Jazz , Jazz , Pop , Jazz Fusion , Easy Listening",Courageous Hope,3:22,Courageous Hope : Trumpet And Cinematic Orchestra,"January 1 , 2009",$ 0.99
11403,Roy Herzer,"Smooth Jazz , Jazz , Pop , Jazz Fusion , Easy Listening",Jesus Lover of My Soul ( Radio Mix ),3:05,Courageous Hope : Trumpet And Cinematic Orchestra,"January 1 , 2009",$ 0.99
11404,Carrie Underwood,Country,Cowboy Casanova ( Karaoke ),3:57,Cowboy Casanova ( Karaoke ),"January 25 , 2010",$ 0.99
11405,Carrie Underwood,Country,Ca n't Pretend,3:37,"Cozy , Calm Crafternoon",,$ 1.29
11406,Carrie Underwood,Country,Lucky,3:11,"Cozy , Calm Crafternoon",,$ 1.29
11407,Carrie Underwood,Country,Kiss Me,4:40,"Cozy , Calm Crafternoon",,$ 1.29
11408,Carrie Underwood,Country,1234,3:03,"Cozy , Calm Crafternoon",,$ 1.29
11409,Carrie Underwood,Country,Only Love,4:09,"Cozy , Calm Crafternoon",,$ 1.29
11410,Carrie Underwood,Country,So Far Away,3:55,"Cozy , Calm Crafternoon",,$ 1.29
11411,Carrie Underwood,Country,Irish Heartbeat,5:14,"Cozy , Calm Crafternoon",,$ 1.29
11412,Carrie Underwood,Country,You Are Not Alone,3:57,"Cozy , Calm Crafternoon",,$ 1.29
11413,Carrie Underwood,Country,When I Was Your Man,3:33,"Cozy , Calm Crafternoon",,$ 1.29
11414,Carrie Underwood,Country,I Got You,2:59,"Cozy , Calm Crafternoon",,$ 1.29
11415,Carrie Underwood,Country,Carry You Home,3:54,"Cozy , Calm Crafternoon",,$ 1.29
11416,Carrie Underwood,Country,Distant Sures,3:11,"Cozy , Calm Crafternoon",,$ 0.99
11417,Carrie Underwood,Country,Manhattan,4:38,"Cozy , Calm Crafternoon",,$ 1.29
11418,Carrie Underwood,Country,I Try,3:59,"Cozy , Calm Crafternoon",,$ 1.29
11419,Carrie Underwood,Country,You Do n't Know My Name,6:06,"Cozy , Calm Crafternoon",,$ 1.29
11420,Carrie Underwood,Country,A Case Of You,4:23,"Cozy , Calm Crafternoon",,$ 1.29
11421,Carrie Underwood,Country,Daughters [ Clean ],3:57,"Cozy , Calm Crafternoon",,$ 1.29
11422,Carrie Underwood,Country,Till There Was You,4:01,"Cozy , Calm Crafternoon",,$ 0.99
11423,Carrie Underwood,Country,All the Stars in Heaven ( with Priscilla Ahn & Rachael Yamagata ),3:44,"Cozy , Calm Crafternoon",,$ 0.99
11424,Carrie Underwood,Country,Wreck Of The Day,4:06,"Cozy , Calm Crafternoon",,$ 0.99
11425,Carrie Underwood,Country,Glitter In the Air,3:47,"Cozy , Calm Crafternoon",,$ 1.29
11426,Carrie Underwood,Country,People Help The People,4:16,"Cozy , Calm Crafternoon",,$ 1.29
11427,Carrie Underwood,Country,Latch ( Acoustic ),3:43,"Cozy , Calm Crafternoon",,$ 1.29
11428,Carrie Underwood,Country,Home,3:46,"Cozy , Calm Crafternoon",,$ 1.29
11429,Carrie Underwood,Country,Let Her Go,4:12,"Cozy , Calm Crafternoon",,$ 1.29
11430,Carrie Underwood,Country,Like a Star,4:03,"Cozy , Calm Crafternoon",,$ 1.29
11431,Carrie Underwood,Country,Ca n't Pretend,3:37,"Cozy , Calm Crafternoon",,$ 1.29
11432,Carrie Underwood,Country,Lucky,3:11,"Cozy , Calm Crafternoon",,$ 1.29
11433,Carrie Underwood,Country,Kiss Me,4:40,"Cozy , Calm Crafternoon",,$ 1.29
11434,Carrie Underwood,Country,1234,3:03,"Cozy , Calm Crafternoon",,$ 1.29
11435,Carrie Underwood,Country,Only Love,4:09,"Cozy , Calm Crafternoon",,$ 1.29
11436,Carrie Underwood,Country,So Far Away,3:55,"Cozy , Calm Crafternoon",,$ 1.29
11437,Carrie Underwood,Country,Irish Heartbeat,5:14,"Cozy , Calm Crafternoon",,$ 1.29
11438,Carrie Underwood,Country,You Are Not Alone,3:57,"Cozy , Calm Crafternoon",,$ 1.29
11439,Carrie Underwood,Country,When I Was Your Man,3:33,"Cozy , Calm Crafternoon",,$ 1.29
11440,Carrie Underwood,Country,I Got You,2:59,"Cozy , Calm Crafternoon",,$ 1.29
11441,Carrie Underwood,Country,Carry You Home,3:54,"Cozy , Calm Crafternoon",,$ 1.29
11442,Carrie Underwood,Country,Distant Sures,3:11,"Cozy , Calm Crafternoon",,$ 0.99
11443,Carrie Underwood,Country,Manhattan,4:38,"Cozy , Calm Crafternoon",,$ 1.29
11444,Carrie Underwood,Country,I Try,3:59,"Cozy , Calm Crafternoon",,$ 1.29
11445,Carrie Underwood,Country,You Do n't Know My Name,6:06,"Cozy , Calm Crafternoon",,$ 1.29
11446,Carrie Underwood,Country,A Case Of You,4:23,"Cozy , Calm Crafternoon",,$ 1.29
11447,Carrie Underwood,Country,Daughters [ Clean ],3:57,"Cozy , Calm Crafternoon",,$ 1.29
11448,Carrie Underwood,Country,Till There Was You,4:01,"Cozy , Calm Crafternoon",,$ 0.99
11449,Carrie Underwood,Country,All the Stars in Heaven ( with Priscilla Ahn & Rachael Yamagata ),3:44,"Cozy , Calm Crafternoon",,$ 0.99
11450,Carrie Underwood,Country,Wreck Of The Day,4:06,"Cozy , Calm Crafternoon",,$ 0.99
11451,Carrie Underwood,Country,Glitter In the Air,3:47,"Cozy , Calm Crafternoon",,$ 1.29
11452,Carrie Underwood,Country,People Help The People,4:16,"Cozy , Calm Crafternoon",,$ 1.29
11453,Carrie Underwood,Country,Latch ( Acoustic ),3:43,"Cozy , Calm Crafternoon",,$ 1.29
11454,Carrie Underwood,Country,Home,3:46,"Cozy , Calm Crafternoon",,$ 1.29
11455,Carrie Underwood,Country,Let Her Go,4:12,"Cozy , Calm Crafternoon",,$ 1.29
11456,Carrie Underwood,Country,Like a Star,4:03,"Cozy , Calm Crafternoon",,$ 1.29
11457,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Cozza Frenzy Parts ( Acapella 128 ),2:00,Cozza Frenzy DJ Tools,"September 10 , 2009",$ 1.29
11458,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Cozza Frenzy Parts ( Beatz 138 ),1:11,Cozza Frenzy DJ Tools,"September 10 , 2009",$ 1.29
11459,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Cozza Frenzy Parts ( Synth 138 ),1:23,Cozza Frenzy DJ Tools,"September 10 , 2009",$ 1.29
11460,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Boombox ( Bassnectar Remix ),4:00,Cozza Frenzy Remix Pack v. 1,"January 26 , 2010",$ 0.99
11461,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Boombox ( Bassnectar Remix Instrumental ),6:06,Cozza Frenzy Remix Pack v. 1,"January 26 , 2010",$ 0.99
11462,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Boombox ( Vadim Mix ),4:55,Cozza Frenzy Remix Pack v. 1,"January 26 , 2010",$ 0.99
11463,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Boombox ( Son of Kick Remix ),6:18,Cozza Frenzy Remix Pack v. 1,"January 26 , 2010",$ 0.99
11464,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Boombox ( Noah D Remix ),3:39,Cozza Frenzy Remix Pack v. 1,"January 26 , 2010",$ 0.99
11465,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Teleport Massive ( 2010 Remaster ),4:32,Cozza Frenzy Remix Pack v. 1,"January 26 , 2010",$ 0.99
11466,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Teleport Massive ( Bassnectar Remix ),6:24,Cozza Frenzy Remix Pack v. 1,"January 26 , 2010",$ 0.99
11467,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Teleport Massive ( Bassnectar Remix Dub ),5:40,Cozza Frenzy Remix Pack v. 1,"January 26 , 2010",$ 0.99
11468,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Teleport Massive ( RJD2 Remix ),3:42,Cozza Frenzy Remix Pack v. 1,"January 26 , 2010",$ 0.99
11469,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Teleport Massive ( RJD2 Remix Instrumental ),3:42,Cozza Frenzy Remix Pack v. 1,"January 26 , 2010",$ 0.99
11470,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Teleport Massive ( Robot Koch Remix ),3:33,Cozza Frenzy Remix Pack v. 1,"January 26 , 2010",$ 0.99
11471,Bassnectar,"Electronica , Dance & Electronic , Dubstep",Teleport Massive ( Stagga Remix ),4:01,Cozza Frenzy Remix Pack v. 1,"January 26 , 2010",$ 0.99
11472,Bassnectar,"Dance & Electronic , Drum & Bass , Dubstep",Boombox,4:48,Cozza Frenzy,"September 29 , 2009",$ 0.99
11473,Bassnectar,"Dance & Electronic , Drum & Bass , Dubstep",Cozza Frenzy,3:44,Cozza Frenzy,"September 29 , 2009",$ 0.99
11474,Bassnectar,"Dance & Electronic , Drum & Bass , Dubstep",Cozza Frenzy ( Mega-Bass Remix ),6:40,Cozza Frenzy,"September 29 , 2009",$ 0.99
11475,Bassnectar,"Dance & Electronic , Drum & Bass , Dubstep",The Churn Of The Century,4:03,Cozza Frenzy,"September 29 , 2009",$ 0.99
11476,Bassnectar,"Dance & Electronic , Drum & Bass , Dubstep",Love Here ( Bassnectar Remix ),6:41,Cozza Frenzy,"September 29 , 2009",$ 0.99
11477,Bassnectar,"Dance & Electronic , Drum & Bass , Dubstep",Backpack Rehab ( feat . Cates & dpL ),6:10,Cozza Frenzy,"September 29 , 2009",$ 0.99
11478,Bassnectar,"Dance & Electronic , Drum & Bass , Dubstep",Teleport Massive ( feat . Zumbi ),4:32,Cozza Frenzy,"September 29 , 2009",$ 0.99
11479,Bassnectar,"Dance & Electronic , Drum & Bass , Dubstep",West Coast Lo-Fi Rides Again,4:27,Cozza Frenzy,"September 29 , 2009",$ 0.99
11480,Bassnectar,"Dance & Electronic , Drum & Bass , Dubstep",When I Grow Up ( Bassnectar Remix ),6:02,Cozza Frenzy,"September 29 , 2009",$ 0.99
11481,Bassnectar,"Dance & Electronic , Drum & Bass , Dubstep",I Am A Laser,5:42,Cozza Frenzy,"September 29 , 2009",$ 0.99
11482,Bassnectar,"Dance & Electronic , Drum & Bass , Dubstep",Window Seat ( feat . Double You ),7:16,Cozza Frenzy,"September 29 , 2009",$ 0.99
11483,Bassnectar,"Dance & Electronic , Drum & Bass , Dubstep",I Wish I Was A Hipster WCL-F Remix ( West Coast Lo-Fi Remix ),1:31,Cozza Frenzy,"September 29 , 2009",$ 0.99
11484,Bassnectar,"Dance & Electronic , Drum & Bass , Dubstep",Are You Ready ( ft. Capital J ),2:51,Cozza Frenzy,"September 29 , 2009",$ 0.99
11485,Monkey Safari,Dance & Electronic,Cranes,8:19,Cranes,"February 13 , 2015",$ 0.99
11486,Monkey Safari,Dance & Electronic,Cranes ( KÌ ¦ lsch Remix ),10:39,Cranes,"February 13 , 2015",$ 0.99
11487,Monkey Safari,Dance & Electronic,Cranes ( Wolf + Lamb Remix ),4:33,Cranes,"February 13 , 2015",$ 0.99
11488,Basshunter,Dance & Electronic,Crash & Burn,3:09,Crash & Burn,"July 30 , 2013",$ 1.29
11489,Basshunter,Dance & Electronic,Crash & Burn ( Extended Mix ),4:54,Crash & Burn,"July 30 , 2013",$ 1.29
11490,Basshunter,Dance & Electronic,Crash & Burn ( Josh Williams Remix ),6:54,Crash & Burn,"July 30 , 2013",$ 1.29
11491,Basshunter,Dance & Electronic,Crash & Burn ( Basshunter Remix ),3:29,Crash & Burn,"July 30 , 2013",$ 1.29
11492,Basshunter,Dance & Electronic,Crash & Burn ( Instrumental ),3:09,Crash & Burn,"July 30 , 2013",$ 1.29
11493,Tritonal,"Electronica , Dance & Electronic , Trance",Crash Into Reason ( Original Mix ),8:14,Crash Into Reason,,$ 0.99
11494,Tritonal,"Electronica , Dance & Electronic , Trance",Crash Into Reason ( Dub Mix ),8:18,Crash Into Reason,,$ 0.99
11495,Tritonal,"Electronica , Dance & Electronic , Trance",Crash Into Reason ( Moonbeam Mix ),7:01,Crash Into Reason,,$ 0.99
11496,Tritonal,"Electronica , Dance & Electronic , Trance",Crash Into Reason ( DJ Eco Remix ),8:09,Crash Into Reason,,$ 0.99
11497,Luke Bryan,Country,That 's My Kind Of Night,3:10,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11498,Luke Bryan,Country,Beer In The Headlights,2:51,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11499,Luke Bryan,Country,Crash My Party,3:54,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11500,Luke Bryan,Country,Roller Coaster,4:19,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11501,Luke Bryan,Country,We Run This Town,3:13,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11502,Luke Bryan,Country,Drink A Beer,3:22,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11503,Luke Bryan,Country,I See You,3:06,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11504,Luke Bryan,Country,Goodbye Girl,2:38,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11505,Luke Bryan,Country,Play It Again,3:46,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11506,Luke Bryan,Country,Blood Brothers,4:03,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11507,Luke Bryan,Country,Out Like That,3:18,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11508,Luke Bryan,Country,Shut It Down,3:16,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11509,Luke Bryan,Country,Dirt Road Diary,3:29,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11510,Luke Bryan,Country,What Is It With You,4:00,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11511,Luke Bryan,Country,Sunburnt Lips,3:25,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11512,Luke Bryan,Country,Better Than My Heart,3:44,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11513,Luke Bryan,Country,Your Mama Should 've Named You Whiskey,3:44,Crash My Party ( Deluxe Version ),"August 12 , 2014",$ 1.29
11514,Luke Bryan,Country,That 's My Kind Of Night,3:10,Crash My Party,"August 13 , 2013",$ 1.29
11515,Luke Bryan,Country,Beer In The Headlights,2:51,Crash My Party,"August 13 , 2013",$ 1.29
11516,Luke Bryan,Country,Crash My Party,3:54,Crash My Party,"August 13 , 2013",$ 1.29
11517,Luke Bryan,Country,Roller Coaster,4:19,Crash My Party,"August 13 , 2013",$ 1.29
11518,Luke Bryan,Country,We Run This Town,3:13,Crash My Party,"August 13 , 2013",$ 1.29
11519,Luke Bryan,Country,Drink A Beer,3:22,Crash My Party,"August 13 , 2013",$ 1.29
11520,Luke Bryan,Country,I See You,3:06,Crash My Party,"August 13 , 2013",$ 1.29
11521,Luke Bryan,Country,Goodbye Girl,2:38,Crash My Party,"August 13 , 2013",$ 1.29
11522,Luke Bryan,Country,Play It Again,3:46,Crash My Party,"August 13 , 2013",$ 1.29
11523,Luke Bryan,Country,Blood Brothers,4:03,Crash My Party,"August 13 , 2013",$ 1.29
11524,Luke Bryan,Country,Out Like That,3:18,Crash My Party,"August 13 , 2013",$ 1.29
11525,Luke Bryan,Country,Shut It Down,3:16,Crash My Party,"August 13 , 2013",$ 1.29
11526,Luke Bryan,Country,Dirt Road Diary,3:31,Crash My Party,"August 13 , 2013",$ 1.29
11527,Luke Bryan,Country,That 's My Kind Of Night,3:10,Crash My Party,"August 13 , 2013",$ 1.29
