song_entry_id,rights_info,price_amount,music_title,genre_name,performer_name,release_day,album_title_name,track_time
2876,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",Mark Ronson,10-Jul-07,Version,1:50
2877,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",Mark Ronson,10-Jul-07,Version,1:50
2878,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",Mark Ronson,10-Jul-07,Version,1:50
2879,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",Mark Ronson,10-Jul-07,Version,1:50
2880,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",Mark Ronson,10-Jul-07,Version,1:50
2881,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",Mark Ronson,10-Jul-07,Version,1:50
2882,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Hip-Hop / Rap,Hip-Hop , Adult Alternative , Electronic , Pop/Rock",Mark Ronson,10-Jul-07,Version,1:52
2883,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Hip-Hop / Rap,Hip-Hop , Adult Alternative , Electronic , Pop/Rock",Mark Ronson,10-Jul-07,Version,1:52
2884,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Hip-Hop / Rap,Hip-Hop , Adult Alternative , Electronic , Pop/Rock",Mark Ronson,10-Jul-07,Version,1:52
2885,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Hip-Hop / Rap,Hip-Hop , Adult Alternative , Electronic , Pop/Rock",Mark Ronson,10-Jul-07,Version,1:52
2886,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Hip-Hop / Rap,Hip-Hop , Adult Alternative , Electronic , Pop/Rock",Mark Ronson,10-Jul-07,Version,1:52
2887,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Hip-Hop / Rap,Hip-Hop , Adult Alternative , Electronic , Pop/Rock",Mark Ronson,10-Jul-07,Version,1:52
2888,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Hip-Hop / Rap,Hip-Hop , Adult Alternative , Electronic , Pop/Rock",Mark Ronson,10-Jul-07,Version,1:52
2889,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Hip-Hop / Rap,Hip-Hop , Adult Alternative , Electronic , Pop/Rock",Mark Ronson,10-Jul-07,Version,1:52
2890,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Hip-Hop / Rap,Hip-Hop , Adult Alternative , Electronic , Pop/Rock",Mark Ronson,10-Jul-07,Version,1:52
2891,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Hip-Hop / Rap,Hip-Hop , Adult Alternative , Electronic , Pop/Rock",Mark Ronson,10-Jul-07,Version,1:52
2892,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Hip-Hop / Rap,Hip-Hop , Adult Alternative , Electronic , Pop/Rock",Mark Ronson,10-Jul-07,Version,1:52
2893,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Hip-Hop / Rap,Hip-Hop , Adult Alternative , Electronic , Pop/Rock",Mark Ronson,10-Jul-07,Version,1:52
2894,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Hip-Hop / Rap,Hip-Hop , Adult Alternative , Electronic , Pop/Rock",Mark Ronson,10-Jul-07,Version,1:52
2895,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Hip-Hop / Rap,Hip-Hop , Adult Alternative , Electronic , Pop/Rock",Mark Ronson,10-Jul-07,Version,1:52
2896,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,$ 0.99,Stop Me ( Kissy Sell Out Remix ),"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",Daniel Merriweather & Mark Ronson,14-Aug-07,Stop Me ( Remixes ) - EP,5:58
2897,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2898,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2899,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2900,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2901,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2902,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2903,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2904,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2905,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2906,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2907,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2908,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2909,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2910,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2911,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2912,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2913,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2914,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2915,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2916,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2917,2006 Rapster,$ 0.99,Just ( Featuring Alex Greenwald ),"Electronic , Music",Mark Ronson Featuring Alex Greenwald,13-Mar-06,Just - Single,5:22
2918,2006 Rapster,$ 0.99,Just ( Featuring Alex Greenwald ),"Electronic , Music",Mark Ronson Featuring Alex Greenwald,13-Mar-06,Just - Single,5:22
2919,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",Mark Ronson,10-Jul-07,Version,1:50
2920,"2003 Elektra Entertainment . Marketed by Rhino Entertainment Company , a Warner Music Group company .",$ 1.29,I Believe,"Soundtrack , Music",Yolanda Adams,2003,Honey ( Music from & Inspired By the Motion Picture ),3:43
2921,Compilation ( P ) 2005 SONY BMG MUSIC ENTERTAINMENT,Album Only,Turn Me On ( Low Tide Remix ),"Soundtrack , Music",Kevin Lyttle,8-Feb-05,Hitch ( Music from the Motion Picture ),5:06
2922,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2923,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2924,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2925,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2926,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,$ 0.99,Rashi ( Outro ),"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",Mark Ronson,29-Aug-03,Here Comes the Fuzz,2:01
2927,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",Mark Ronson,10-Jul-07,Version,1:50
2928,"Tracks 3 , 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",$ 1.29,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker )","Pop , Music , R&B / Soul , Soul , Funk , Electronic",Mark Ronson,12-Jan-15,Uptown Special,2:16
2929,"Tracks 3 , 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",$ 1.29,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker )","Pop , Music , R&B / Soul , Soul , Funk , Electronic",Mark Ronson,12-Jan-15,Uptown Special,2:16
2930,2015 Sony Music Entertainment UK Limited,$ 0.69,Uptown Funk ( feat . Bruno Mars ) [ Will Sparks Remix ],"Pop , Music , Rock",Mark Ronson,13-Apr-15,Uptown Funk ( Remixes ) - EP,4:37
2931,"Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",$ 1.29,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker )","Pop , Music , R&B / Soul , Funk , Soul",Mark Ronson,13-Jan-15,Uptown Special,2:16
2932,2015 Sony Music Entertainment UK Limited,$ 0.69,Uptown Funk ( feat . Bruno Mars ) [ Will Sparks Remix ],"Pop , Music , Rock",Mark Ronson,13-Apr-15,Uptown Funk ( Remixes ) - EP,4:37
2933,"Tracks 3 , 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",$ 1.29,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker )","Pop , Music , R&B / Soul , Soul , Funk , Electronic",Mark Ronson,12-Jan-15,Uptown Special,2:16
2934,2015 Sony Music Entertainment UK Limited,$ 0.69,Uptown Funk ( feat . Bruno Mars ) [ Will Sparks Remix ],"Pop , Music , Rock",Mark Ronson,13-Apr-15,Uptown Funk ( Remixes ) - EP,4:37
2935,"Tracks 3 , 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",$ 1.29,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker )","Pop , Music , R&B / Soul , Soul , Funk , Electronic",Mark Ronson,12-Jan-15,Uptown Special,2:16
2936,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,$ 0.99,Outversion,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",Mark Ronson,10-Jul-07,Version,1:50
2937,2015 Sony Music Entertainment UK Limited,$ 0.69,Uptown Funk ( feat . Bruno Mars ) [ Will Sparks Remix ],"Pop , Music , Rock",Mark Ronson,13-Apr-15,Uptown Funk ( Remixes ) - EP,4:37
2938,"Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",$ 1.29,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker )","Pop , Music , R&B / Soul , Funk , Soul",Mark Ronson,13-Jan-15,Uptown Special,2:16
2939,2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited,$ 1.29,Uptown Funk ( feat . Bruno Mars ) [ Trinidad James Remix ],"Pop , Music",Mark Ronson,29-Jun-15,Uptown Funk ( Trinidad James Remix ) [ feat . Bruno Mars ] - Single,4:22
2940,"Tracks 3 , 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",$ 1.29,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker )","Pop , Music , R&B / Soul , Soul , Funk , Electronic",Mark Ronson,12-Jan-15,Uptown Special,2:16
2941,"2012 Ultra Records , Inc.",$ 1.29,Cinema ( feat . Gary Go ) [ Skrillex Remix ],"Dance , Music , Electronic",Benny Benassi,28-Aug-12,"Ultra / Wynn Presents Encore Beach Club Las Vegas Sessions , Vol . 1 ( Mixed By Sidney Samson )",5:07
2942,2012 Sony Music Entertainment UK under exclusive license to Ultra Music / Roc Nation / Columbia Records,$ 1.29,Thinking About You ( feat . Ayah Marar ),"Dance , Music , House , Rock , Electronic",Calvin Harris,30-Oct-12,18 Months,4:07
2943,2012 Sony Music Entertainment UK under exclusive license to Ultra Music / Roc Nation / Columbia Records,$ 1.29,Thinking About You ( feat . Ayah Marar ),"Dance , Music , House , Rock , Electronic",Calvin Harris,30-Oct-12,18 Months,4:07
2944,2014 Sony Music Entertainment UK Limited,$ 1.29,Summer ( Twoloud Remix ),"Dance , Music",Calvin Harris,20-Jun-14,Summer ( Remixes ) - EP,5:22
2945,2014 Sony Music Entertainment UK Limited,$ 1.29,Dollar Signs ( feat . Tinashe ),"Dance , Music , R&B / Soul , Rock , Electronic",Calvin Harris,4-Nov-14,Motion,3:56
2946,2012 Sony Music Entertainment UK Limited,$ 1.29,Sweet Nothing ( feat . Florence Welch ) [ Qulinez Remix ],"Dance , Music",Calvin Harris,11-Dec-12,Sweet Nothing ( feat . Florence Welch ) [ Remixes ] - EP,6:12
2947,2014 Sony Music Entertainment UK Limited,$ 1.29,Dollar Signs ( feat . Tinashe ),"Dance , Music , R&B / Soul , Rock , Electronic",Calvin Harris,4-Nov-14,Motion,3:56
2948,2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited,$ 0.99,Electro Man,"Electronic , Music , Pop , Dance , Rock",Calvin Harris,11-Jun-07,I Created Disco,4:58
2949,2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited,$ 0.99,We 're All the Same,"Dance , Music , R&B / Soul , Disco , Electronic , Rock",Calvin Harris,18-Jun-07,I Created Disco,3:56
2950,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.",$ 0.99,Ready for the Weekend ( Dave Spoon Dub Remix ),"Dance , Music , Rock , Electronic",Calvin Harris,15-Sep-09,Ready for the Weekend - EP,6:35
2951,"2010 Ultra Records , Inc.",$ 0.99,Twerk ( Sub Focus Remix ) [ feat . Yo Majesty ],"Dance , Music , Electronic",Basement Jaxx,16-Mar-10,"Ultra Music Festival , Vol . 4",6:18
2952,"2012 Ultra Records , Inc.",$ 1.29,Pull the Trigger ( Gladiator ) [ feat . Elleah ],"Dance , Music , Electronic",Sandro Silva & Oliver Twizt,18-Dec-12,Ultra 2013,4:31
