item_id,music_album,play_time,release_date,copyright_details,song_title,singer_name,genre_class,item_price
5634,Believers Never Die - Greatest Hits ( Deluxe Edition ),3:46,17-Nov-09,‰ ãÑ 2009 The Island Def Jam Music Group,"The Take Over , the Breaks Over",Fall Out Boy,"Alternative , Music , Punk , Rock , Adult Alternative",$ 1.99
5635,Nightmare Before Christmas ( Special Edition ),1:48,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Overture,Danny Elfman,"Soundtrack , Music",$ 1.29
5636,Nightmare Before Christmas ( Special Edition ),0:57,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Opening,Patrick Stewart,"Soundtrack , Music",$ 1.29
5637,Nightmare Before Christmas ( Special Edition ),3:16,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,This Is Halloween,The Citizens of Halloween,"Soundtrack , Music",$ 1.29
5638,Nightmare Before Christmas ( Special Edition ),3:14,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Jack 's Lament,Danny Elfman,"Soundtrack , Music",$ 1.29
5639,Nightmare Before Christmas ( Special Edition ),2:36,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Doctor Finklestein / In the Forest,Danny Elfman,"Soundtrack , Music",$ 1.29
5640,Nightmare Before Christmas ( Special Edition ),3:05,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,What 's This ?,Danny Elfman,"Soundtrack , Music",$ 1.29
5641,Nightmare Before Christmas ( Special Edition ),2:56,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Town Meeting Song,Cast - The Nightmare Before Christmas & Danny Elfman,"Soundtrack , Music",$ 1.29
5642,Nightmare Before Christmas ( Special Edition ),5:17,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Jack and Sally Montage,Danny Elfman,"Soundtrack , Music",$ 1.29
5643,Nightmare Before Christmas ( Special Edition ),2:46,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Jack 's Obsession,Danny Elfman & Cast - The Nightmare Before Christmas,"Soundtrack , Music",$ 1.29
5644,Nightmare Before Christmas ( Special Edition ),3:02,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Kidnap the Sandy Claws,"Danny Elfman , Paul Reubens & Catherine O'Hara","Soundtrack , Music",$ 1.29
5645,Nightmare Before Christmas ( Special Edition ),3:57,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Making Christmas,The Citizens of Halloween & Danny Elfman,"Soundtrack , Music",$ 1.29
5646,Nightmare Before Christmas ( Special Edition ),3:04,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Nabbed,Danny Elfman,"Soundtrack , Music",$ 1.29
5647,Nightmare Before Christmas ( Special Edition ),3:17,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Oogie Boogie 's Song,"Ken Page , Ed Ivory , Oogie Boogie & Chorus - Nightmare Before Christmas","Soundtrack , Music",$ 1.29
5648,Nightmare Before Christmas ( Special Edition ),1:47,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Sally 's Song,Catherine O'Hara,"Soundtrack , Music",$ 1.29
5649,Nightmare Before Christmas ( Special Edition ),4:43,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Christmas Eve Montage,Danny Elfman,"Soundtrack , Music",$ 1.29
5650,Nightmare Before Christmas ( Special Edition ),2:31,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Poor Jack,Danny Elfman,"Soundtrack , Music",$ 1.29
5651,Nightmare Before Christmas ( Special Edition ),3:38,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,To the Rescue,Danny Elfman,"Soundtrack , Music",$ 1.29
5652,Nightmare Before Christmas ( Special Edition ),2:44,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Finale / Reprise,"Danny Elfman , Catherine O'Hara & The Citizens of Halloween","Soundtrack , Music",$ 1.29
5653,Nightmare Before Christmas ( Special Edition ),1:26,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Closing,Danny Elfman,"Soundtrack , Music",$ 1.29
5654,Nightmare Before Christmas ( Special Edition ),5:05,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,End Title,Danny Elfman,"Soundtrack , Music",$ 1.29
5655,Nightmare Before Christmas ( Special Edition ),3:22,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,This Is Halloween,Marilyn Manson,"Soundtrack , Music",$ 1.29
5656,Nightmare Before Christmas ( Special Edition ),3:20,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Sally 's Song,Fiona Apple,"Soundtrack , Music",Album Only
5657,Nightmare Before Christmas ( Special Edition ),3:00,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,What 's This ?,Fall Out Boy,"Soundtrack , Music",Album Only
5658,Nightmare Before Christmas ( Special Edition ),5:09,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Kidnap the Sandy Claws,She Wants Revenge,"Soundtrack , Music",Album Only
5659,Nightmare Before Christmas ( Special Edition ),3:36,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,This Is Halloween,Panic ! At the Disco,"Soundtrack , Music",Album Only
5660,Nightmare Before Christmas ( Special Edition ),5:34,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Making Christmas,Danny Elfman,"Soundtrack , Music",$ 0.99
5661,Nightmare Before Christmas ( Special Edition ),3:15,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Oogie Boogie 's Song,Danny Elfman,"Soundtrack , Music",$ 0.99
5662,Nightmare Before Christmas ( Special Edition ),2:51,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,Kidnap the Sandy Claws,Danny Elfman,"Soundtrack , Music",$ 0.99
5663,Nightmare Before Christmas ( Special Edition ),3:19,24-Oct-06,‰ ãÑ 2006 Walt Disney Records,This Is Halloween,Danny Elfman,"Soundtrack , Music",$ 0.99
5664,Blended ( Original Motion Picture Soundtrack ),0:13,20-May-14,‰ ãÑ 2014 WaterTower Music,"Exciting , Amazing , Romantic",Terry Crews & Junior Mambazo,"Soundtrack , Music , Soundtrack",$ 1.29
5665,Blended ( Original Motion Picture Soundtrack ),3:09,20-May-14,‰ ãÑ 2014 WaterTower Music,Look At Me Now,The Elected,"Soundtrack , Music , Soundtrack",Album Only
5666,Blended ( Original Motion Picture Soundtrack ),3:15,20-May-14,‰ ãÑ 2014 WaterTower Music,Miss Movin ‰ Ûª On,Fifth Harmony,"Soundtrack , Music , Soundtrack",Album Only
5667,Blended ( Original Motion Picture Soundtrack ),0:58,20-May-14,‰ ãÑ 2014 WaterTower Music,Welcome To Africa,Terry Crews & Junior Mambazo,"Soundtrack , Music , Soundtrack",$ 1.29
5668,Blended ( Original Motion Picture Soundtrack ),0:18,20-May-14,‰ ãÑ 2014 WaterTower Music,You Suck,Terry Crews & Junior Mambazo,"Soundtrack , Music , Soundtrack",$ 1.29
5669,Blended ( Original Motion Picture Soundtrack ),4:08,20-May-14,‰ ãÑ 2014 WaterTower Music,You Go Running,Deep Sea Diver,"Soundtrack , Music , Soundtrack",Album Only
5670,Blended ( Original Motion Picture Soundtrack ),0:20,20-May-14,‰ ãÑ 2014 WaterTower Music,Finally Blending,Terry Crews & Junior Mambazo,"Soundtrack , Music , Soundtrack",$ 1.29
5671,Blended ( Original Motion Picture Soundtrack ),3:32,20-May-14,‰ ãÑ 2014 WaterTower Music,Wamkelekile,Hot Water,"Soundtrack , Music , Soundtrack",Album Only
5672,Blended ( Original Motion Picture Soundtrack ),1:22,20-May-14,‰ ãÑ 2014 WaterTower Music,Over the Rainbow,Drew Barrymore,"Soundtrack , Music , Soundtrack",$ 1.29
5673,Blended ( Original Motion Picture Soundtrack ),3:30,20-May-14,‰ ãÑ 2014 WaterTower Music,It ‰ Ûªs Nice To Be Alive,Ball Park Music,"Soundtrack , Music , Soundtrack",Album Only
5674,Blended ( Original Motion Picture Soundtrack ),0:22,20-May-14,‰ ãÑ 2014 WaterTower Music,Blending & Bonding,Terry Crews,"Soundtrack , Music , Soundtrack",$ 1.29
5675,Blended ( Original Motion Picture Soundtrack ),2:00,20-May-14,‰ ãÑ 2014 WaterTower Music,Love Is a Many Splendored Thing,Terry Crews & Junior Mambazo,"Soundtrack , Music , Soundtrack",$ 1.29
5676,Blended ( Original Motion Picture Soundtrack ),3:19,20-May-14,‰ ãÑ 2014 WaterTower Music,"Say It , Just Say It",The Mowgli 's,"Soundtrack , Music , Soundtrack",Album Only
5677,Blended ( Original Motion Picture Soundtrack ),0:53,20-May-14,‰ ãÑ 2014 WaterTower Music,Look They ‰ Ûªre Blending,Terry Crews & Junior Mambazo,"Soundtrack , Music , Soundtrack",$ 1.29
5678,Blended ( Original Motion Picture Soundtrack ),2:30,20-May-14,‰ ãÑ 2014 WaterTower Music,What Do You Love ?,The Sandler Family,"Soundtrack , Music , Soundtrack",Album Only
5679,"Only One Flo , Pt. 1 ( Deluxe Version )",2:58,26-Nov-10,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,On and On ( feat . Kevin Rudolf ),Flo Rida,"Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29
5680,"Only One Flo , Pt. 1 ( Deluxe Version )",3:20,26-Nov-10,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Turn Around ( 5 , 4 , 3 , 2 , 1 )",Flo Rida,"Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29
5681,"Only One Flo , Pt. 1 ( Deluxe Version )",3:02,26-Nov-10,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Come With Me,Flo Rida,"Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29
5682,"Only One Flo , Pt. 1 ( Deluxe Version )",3:19,26-Nov-10,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Who Dat Girl ( feat . Akon ),Flo Rida,"Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29
5683,"Only One Flo , Pt. 1 ( Deluxe Version )",3:52,26-Nov-10,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,21 ( feat . Laza Morgan ),Flo Rida,"Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29
5684,"Only One Flo , Pt. 1 ( Deluxe Version )",3:12,26-Nov-10,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Respirator,Flo Rida,"Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29
5685,"Only One Flo , Pt. 1 ( Deluxe Version )",3:52,26-Nov-10,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Club Ca n't Handle Me ( feat . David Guetta ),Flo Rida,"Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29
5686,"Only One Flo , Pt. 1 ( Deluxe Version )",3:36,26-Nov-10,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )",Flo Rida,"Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29
5687,"Only One Flo , Pt. 1 ( Deluxe Version )",2:53,26-Nov-10,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Momma ( Bonus Track ),Flo Rida,"Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29
5688,iTunes Festival : London 2009 - EP,1:52,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,American Superstar ( Live ),Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5689,iTunes Festival : London 2009 - EP,3:52,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,In the Ayer ( Live ),Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5690,iTunes Festival : London 2009 - EP,4:57,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,Right Round ( Live ),Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5691,iTunes Festival : London 2009 - EP,3:57,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,Low ( Live ),Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5692,iTunes Festival : London 2009 - EP,1:24,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,Elevator ( Live ),Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5693,iTunes Festival : London 2009 - EP,3:54,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,Sugar ( Live ),Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5694,R.O.O.T.S. ( Deluxe Version ),4:02,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Finally Here,Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5695,R.O.O.T.S. ( Deluxe Version ),3:28,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Jump ( feat . Nelly Furtado ),Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5696,R.O.O.T.S. ( Deluxe Version ),4:00,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Got ta Get It ( Dancer ),Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5697,R.O.O.T.S. ( Deluxe Version ),4:13,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Shone ( feat . Pleasure P ),Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5698,R.O.O.T.S. ( Deluxe Version ),3:22,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Right Round,Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5699,R.O.O.T.S. ( Deluxe Version ),3:45,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,R.O.O.T.S.,Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5700,R.O.O.T.S. ( Deluxe Version ),4:03,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Be On You ( feat . Ne-Yo ),Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5701,R.O.O.T.S. ( Deluxe Version ),3:31,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Mind On My Money,Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5702,R.O.O.T.S. ( Deluxe Version ),4:24,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Available ( feat . Akon ),Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5703,R.O.O.T.S. ( Deluxe Version ),3:10,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Touch Me,Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5704,R.O.O.T.S. ( Deluxe Version ),4:21,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Never,Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5705,R.O.O.T.S. ( Deluxe Version ),4:12,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Sugar ( feat . Wynter ),Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5706,R.O.O.T.S. ( Deluxe Version ),4:29,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Rewind ( feat . Wyclef Jean ),Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5707,R.O.O.T.S. ( Deluxe Version ),3:54,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Ha ( feat . Brisco & 4 Mill ),Flo Rida,"Hip-Hop/Rap , Music",Album Only
5708,R.O.O.T.S. ( Deluxe Version ),3:45,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,R. O. O. T. S.,Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5709,R.O.O.T.S. ( Deluxe Version ),3:52,30-Mar-09,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,Ha ( feat . Brisco & 4 Mill ) [ Bonus Track ],Flo Rida,"Hip-Hop/Rap , Music",Album Only
5710,"Turn Around ( 5,4,3,2,1 ) - Deluxe Single",3:20,16-Nov-10,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,"Turn Around ( 5,4,3,2,1 )",Flo Rida,"Hip-Hop/Rap , Music , Electronic , Rap , Dirty South , Dance",$ 1.29
5711,"Turn Around ( 5,4,3,2,1 ) - Deluxe Single",3:14,16-Nov-10,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,"Turn Around ( 5,4,3,2,1 ) [ WestFunk & Steve Smart Radio Remix ]",Flo Rida,"Hip-Hop/Rap , Music , Electronic , Rap , Dirty South , Dance",Album Only
5712,"Turn Around ( 5,4,3,2,1 ) - Deluxe Single",3:35,16-Nov-10,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,"Turn Around ( 5,4,3,2,1 ) [ DJ Bam Bam Radio Remix ]",Flo Rida,"Hip-Hop/Rap , Music , Electronic , Rap , Dirty South , Dance",$ 1.29
5713,Who Dat Girl ( feat . Akon ) - Deluxe Single,4:58,11-Jan-11,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Who Dat Girl ( feat . Akon ) [ 8 Barz Club Mix ],Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5714,Who Dat Girl ( feat . Akon ) - Deluxe Single,3:01,11-Jan-11,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Who Dat Girl ( feat . Akon ) [ Deniz Koyu Radio Edit ],Flo Rida,"Hip-Hop/Rap , Music",$ 1.29
5715,To the Sky,4:09,15-Jun-10,‰ ãÑ 2010 Cash Money Records Inc.,I Made It ( Cash Money Heroes ),"Kevin Rudolf , Birdman , Jay Sean & Lil Wayne","Pop,Music,Hip-Hop / Rap , Rap , R&B / Soul , Rock , Hard Rock",$ 1.29
5716,To the Sky,2:53,15-Jun-10,‰ ãÑ 2010 Cash Money Records Inc.,You Make the Rain Fall,Kevin Rudolf & Flo Rida,"Pop,Music,Hip-Hop / Rap , Rap , R&B / Soul , Rock , Hard Rock",$ 1.29
5717,To the Sky,2:51,15-Jun-10,‰ ãÑ 2010 Cash Money Records Inc.,Do n't Cry,Kevin Rudolf,"Pop,Music,Hip-Hop / Rap , Rap , R&B / Soul , Rock , Hard Rock",$ 0.99
