song_id,paid_amount,copyright_text,publication_date,album,creator,genre_class,song_duration,song_label
4289,$ 0.99,2012 Fat Possum Records,13-Mar-12,Good to Be a Man - Single,Elle King,"Alternative , Music , Rock , Adult Alternative",2:14,No One Can Save You
4290,$ 1.29,"2012 RCA Records , a division of Sony Music Entertainment",11-Jun-12,The Elle King EP,Elle King,"Alternative , Music",2:40,"My Neck , My Back ( Live )"
4291,$ 1.29,"2012 RCA Records , a division of Sony Music Entertainment",11-Jun-12,The Elle King EP,Elle King,"Alternative , Music",2:40,"My Neck , My Back ( Live )"
4292,$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",13-Feb-15,Love Stuff,Elle King,"Alternative , Music , Rock",3:26,See You Again
4293,$ 1.29,"2015 RCA Records , a division of Sony Music Entertainment",4-May-15,American Girl - Single,Elle King,"Alternative , Music",3:48,American Girl
4294,$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",13-Feb-15,Love Stuff,Elle King,"Alternative , Music , Rock",3:26,See You Again
4295,$ 1.29,"2012 RCA Records , a division of Sony Music Entertainment",11-Jun-12,The Elle King EP,Elle King,"Alternative , Music",2:40,"My Neck , My Back ( Live )"
4296,$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",13-Feb-15,Love Stuff,Elle King,"Alternative , Music , Rock",3:26,See You Again
4297,$ 1.29,"2015 RCA Records , a division of Sony Music Entertainment",12-Apr-15,Catch Us If You Can - Single,Elle King,"Alternative , Music",3:18,Catch Us If You Can
4298,$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",13-Feb-15,Love Stuff,Elle King,"Alternative , Music , Rock",3:26,See You Again
4299,$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",13-Feb-15,Love Stuff,Elle King,"Alternative , Music , Rock",3:26,See You Again
4300,$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",13-Feb-15,Love Stuff,Elle King,"Alternative , Music , Rock",3:26,See You Again
4301,$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",13-Feb-15,Love Stuff,Elle King,"Alternative , Music , Rock",3:26,See You Again
4302,$ 1.29,"2012 RCA Records , a division of Sony Music Entertainment",11-Jun-12,The Elle King EP,Elle King,"Alternative , Music",2:40,"My Neck , My Back ( Live )"
4303,$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",13-Feb-15,Love Stuff,Elle King,"Alternative , Music , Rock",3:26,See You Again
4304,$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",13-Feb-15,Love Stuff,Elle King,"Alternative , Music , Rock",3:26,See You Again
4305,$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",13-Feb-15,Love Stuff,Elle King,"Alternative , Music , Rock",3:26,See You Again
4306,$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",13-Feb-15,Love Stuff,Elle King,"Alternative , Music , Rock",3:26,See You Again
4307,$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",13-Feb-15,Love Stuff,Elle King,"Alternative , Music , Rock",3:26,See You Again
4308,$ 0.99,"2011 Great Unknown , LLC",26-Apr-11,Be Here,Rachel Platten,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",2:57,Remark
4309,$ 0.99,"2011 Great Unknown , LLC",26-Apr-11,Be Here,Rachel Platten,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",2:57,Remark
4310,$ 0.99,"2011 Great Unknown , LLC",26-Apr-11,Be Here,Rachel Platten,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",2:57,Remark
4311,$ 0.99,"2011 Great Unknown , LLC",26-Apr-11,Be Here,Rachel Platten,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",2:57,Remark
4312,$ 0.99,"2011 Great Unknown , LLC",26-Apr-11,Be Here,Rachel Platten,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",2:57,Remark
4313,$ 0.99,"2011 Great Unknown , LLC",26-Apr-11,Be Here,Rachel Platten,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",2:57,Remark
4314,$ 0.99,2011,3-Jan-12,Work of Art - Single,Rachel Platten,"Soundtrack , Music , Pop",3:01,Work of Art
4315,$ 0.99,"2011 Great Unknown , LLC",26-Apr-11,Be Here,Rachel Platten,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",2:57,Remark
4316,$ 0.99,"2011 Great Unknown , LLC",26-Apr-11,Be Here,Rachel Platten,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",2:57,Remark
4317,$ 0.99,"2011 Great Unknown , LLC",26-Apr-11,Be Here,Rachel Platten,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",2:57,Remark
4318,$ 0.99,"2011 Great Unknown , LLC",26-Apr-11,Be Here,Rachel Platten,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",2:57,Remark
4319,$ 1.29,"2015 Columbia Records , a Division of Sony Music Entertainment",11-May-15,Fight Song - EP,Rachel Platten,"Pop , Music , Rock , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",3:46,Congratulations
4320,$ 1.29,"2015 Columbia Records , a Division of Sony Music Entertainment",11-May-15,Fight Song - EP,Rachel Platten,"Pop , Music , Rock , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",3:46,Congratulations
4321,$ 1.29,"2015 Columbia Records , a Division of Sony Music Entertainment",11-May-15,Fight Song - EP,Rachel Platten,"Pop , Music , Rock , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",3:46,Congratulations
4322,$ 1.29,"2015 Columbia Records , a Division of Sony Music Entertainment",11-Sep-15,Stand By You - Single,Rachel Platten,"Pop , Music",3:38,Stand By You
4323,$ 1.29,"2015 Columbia Records , a Division of Sony Music Entertainment",11-May-15,Fight Song - EP,Rachel Platten,"Pop , Music , Rock , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",3:46,Congratulations
4324,$ 1.29,2015 Capitol Records Nashville,7-Aug-15,Kill the Lights,Luke Bryan,"Country , Music , Rock , Contemporary Country",3:38,Scarecrows
4325,$ 1.29,2015 Capitol Records Nashville,7-Aug-15,Kill the Lights,Luke Bryan,"Country , Music , Rock , Contemporary Country",3:38,Scarecrows
4326,$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",14-Aug-07,I 'll Stay Me,Luke Bryan,"Country , Music , Contemporary Country , Pop",4:02,Tackle Box
4327,$ 1.29,2015 Capitol Records Nashville,7-Aug-15,Kill the Lights,Luke Bryan,"Country , Music , Rock , Contemporary Country",3:38,Scarecrows
4328,$ 1.29,2015 Capitol Records Nashville,7-Aug-15,Kill the Lights,Luke Bryan,"Country , Music , Rock , Contemporary Country",3:38,Scarecrows
4329,$ 1.29,2015 Capitol Records Nashville,7-Aug-15,Kill the Lights,Luke Bryan,"Country , Music , Rock , Contemporary Country",3:38,Scarecrows
4330,$ 1.29,2015 Capitol Records Nashville,7-Aug-15,Kill the Lights,Luke Bryan,"Country , Music , Rock , Contemporary Country",3:38,Scarecrows
4331,$ 1.29,2015 Capitol Records Nashville,7-Aug-15,Kill the Lights,Luke Bryan,"Country , Music , Rock , Contemporary Country",3:38,Scarecrows
4332,$ 1.29,2013 Capitol Records Nashville,13-Aug-13,Crash My Party,Luke Bryan,"Country , Music , Contemporary Country",3:28,Dirt Road Diary
4333,Album Only,"2013 UMG Recordings , Inc. and Sony Music Entertainment",11-Jun-13,"NOW That 's What I Call Country , Vol . 6",Easton Corbin,"Country , Music",3:19,Lovin ' You Is Fun
4334,$ 1.29,2015 Capitol Records Nashville,10-Mar-15,Spring Break ... Checkin ' Out ( 5 Song ) - EP,Luke Bryan,"Country , Music , Contemporary Country",3:46,Spring Breakdown
4335,$ 1.29,2015 Capitol Records Nashville,10-Mar-15,Spring Break ... Checkin ' Out,Luke Bryan,"Country , Music , Contemporary Country",3:23,Are You Leaving With Him
4336,$ 1.29,"2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",1-Mar-13,Spring Break ... Here to Party,Luke Bryan,"Country , Music , Contemporary Country",3:22,Take My Drunk Ass Home ( Demo )
4337,$ 1.29,"2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",1-Mar-13,Spring Break ... Here to Party,Luke Bryan,"Country , Music , Contemporary Country",3:22,Take My Drunk Ass Home ( Demo )
4338,$ 1.29,2015 Capitol Records Nashville,10-Mar-15,Spring Break ... Checkin ' Out,Luke Bryan,"Country , Music , Contemporary Country",3:23,Are You Leaving With Him
4339,$ 1.29,2014 Capitol Records Nashville,12-Aug-14,Crash My Party ( Deluxe ),Luke Bryan,"Country , Music , Contemporary Country",3:42,Your Mama Should 've Named You Whiskey
4340,$ 1.29,2015 Capitol Records Nashville,10-Mar-15,Spring Break ... Checkin ' Out,Luke Bryan,"Country , Music , Contemporary Country",3:23,Are You Leaving With Him
4341,$ 1.29,2013 Capitol Records Nashville,13-Aug-13,Crash My Party,Luke Bryan,"Country , Music , Contemporary Country",3:28,Dirt Road Diary
4342,$ 1.29,"2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",1-Mar-13,Spring Break ... Here to Party,Luke Bryan,"Country , Music , Contemporary Country",3:22,Take My Drunk Ass Home ( Demo )
4343,$ 1.29,"2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",1-Mar-13,Spring Break ... Here to Party,Luke Bryan,"Country , Music , Contemporary Country",3:22,Take My Drunk Ass Home ( Demo )
4344,$ 1.29,2014 Capitol Records Nashville,11-Mar-14,Spring Break 6 ... Like We Ai n't Ever - EP,Luke Bryan,"Country , Music",3:26,The Sand I Brought To the Beach
4345,$ 1.29,2013 Capitol Records Nashville,13-Aug-13,Crash My Party,Luke Bryan,"Country , Music , Contemporary Country",3:28,Dirt Road Diary
4346,$ 1.29,2013 Capitol Records Nashville,13-Aug-13,Crash My Party,Luke Bryan,"Country , Music , Contemporary Country",3:28,Dirt Road Diary
4347,$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",14-Aug-07,I 'll Stay Me,Luke Bryan,"Country , Music , Contemporary Country , Pop",4:02,Tackle Box
4348,$ 1.29,2013 Capitol Records Nashville,13-Aug-13,Crash My Party,Luke Bryan,"Country , Music , Contemporary Country",3:28,Dirt Road Diary
4349,$ 1.29,2013 Capitol Records Nashville,13-Aug-13,Crash My Party,Luke Bryan,"Country , Music , Contemporary Country",3:28,Dirt Road Diary
4350,$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",14-Aug-07,I 'll Stay Me,Luke Bryan,"Country , Music , Contemporary Country , Pop",4:02,Tackle Box
4351,$ 1.29,2015 Capitol Records Nashville,7-Aug-15,Kill the Lights,Luke Bryan,"Country , Music , Rock , Contemporary Country",3:38,Scarecrows
4352,$ 1.29,2015 Capitol Records Nashville,7-Aug-15,Kill the Lights,Luke Bryan,"Country , Music , Rock , Contemporary Country",3:38,Scarecrows
4353,$ 1.29,2015 Capitol Records Nashville,7-Aug-15,Kill the Lights,Luke Bryan,"Country , Music , Rock , Contemporary Country",3:38,Scarecrows
4354,$ 1.29,2014 Capitol Records Nashville,12-Aug-14,Crash My Party ( Deluxe ),Luke Bryan,"Country , Music , Contemporary Country",3:42,Your Mama Should 've Named You Whiskey
4355,$ 1.29,2014 Capitol Records Nashville,12-Aug-14,Crash My Party ( Deluxe ),Luke Bryan,"Country , Music , Contemporary Country",3:42,Your Mama Should 've Named You Whiskey
4356,$ 1.29,2015 Capitol Records Nashville,10-Mar-15,Spring Break ... Checkin ' Out,Luke Bryan,"Country , Music , Contemporary Country",3:23,Are You Leaving With Him
4357,$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",14-Aug-07,I 'll Stay Me,Luke Bryan,"Country , Music , Contemporary Country , Pop",4:02,Tackle Box
4358,$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",14-Aug-07,I 'll Stay Me,Luke Bryan,"Country , Music , Contemporary Country , Pop",4:02,Tackle Box
4359,$ 1.29,"2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",1-Mar-13,Spring Break ... Here to Party,Luke Bryan,"Country , Music , Contemporary Country",3:22,Take My Drunk Ass Home ( Demo )
4360,$ 1.29,2014 Capitol Records Nashville,11-Mar-14,Spring Break 6 ... Like We Ai n't Ever - EP,Luke Bryan,"Country , Music",3:26,The Sand I Brought To the Beach
4361,$ 1.29,2015 Capitol Records Nashville,10-Mar-15,Spring Break ... Checkin ' Out,Luke Bryan,"Country , Music , Contemporary Country",3:23,Are You Leaving With Him
4362,$ 1.29,2013 Capitol Records Nashville,13-Aug-13,Crash My Party,Luke Bryan,"Country , Music , Contemporary Country",3:28,Dirt Road Diary
4363,$ 1.29,2014 Capitol Records Nashville,12-Aug-14,Crash My Party ( Deluxe ),Luke Bryan,"Country , Music , Contemporary Country",3:42,Your Mama Should 've Named You Whiskey
4364,$ 1.29,2013 Capitol Records Nashville,13-Aug-13,Crash My Party,Luke Bryan,"Country , Music , Contemporary Country",3:28,Dirt Road Diary
4365,$ 1.29,2014 Capitol Records Nashville,12-Aug-14,Crash My Party ( Deluxe ),Luke Bryan,"Country , Music , Contemporary Country",3:42,Your Mama Should 've Named You Whiskey
4366,$ 1.29,"2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",1-Mar-13,Spring Break ... Here to Party,Luke Bryan,"Country , Music , Contemporary Country",3:22,Take My Drunk Ass Home ( Demo )
4367,$ 1.29,2014 Capitol Records Nashville,12-Aug-14,Crash My Party ( Deluxe ),Luke Bryan,"Country , Music , Contemporary Country",3:42,Your Mama Should 've Named You Whiskey
4368,$ 1.29,2014 Capitol Records Nashville,12-Aug-14,Crash My Party ( Deluxe ),Luke Bryan,"Country , Music , Contemporary Country",3:42,Your Mama Should 've Named You Whiskey
4369,$ 1.29,"2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",1-Mar-13,Spring Break ... Here to Party,Luke Bryan,"Country , Music , Contemporary Country",3:22,Take My Drunk Ass Home ( Demo )
4370,$ 1.29,2015 Capitol Records Nashville,10-Mar-15,Spring Break ... Checkin ' Out ( 5 Song ) - EP,Luke Bryan,"Country , Music , Contemporary Country",3:46,Spring Breakdown
4371,$ 1.29,2015 Capitol Records Nashville,10-Mar-15,Spring Break ... Checkin ' Out ( 5 Song ) - EP,Luke Bryan,"Country , Music , Contemporary Country",3:46,Spring Breakdown
4372,$ 1.29,"2015 Mercury Records , a Division of UMG Recordings , Inc.",7-Aug-15,Gas Monkey Garage : Let 's Ride,Keith Urban,"Country , Music",3:48,Days Go By
4373,$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",14-Aug-07,I 'll Stay Me,Luke Bryan,"Country , Music , Contemporary Country , Pop",4:02,Tackle Box
4374,$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",14-Aug-07,I 'll Stay Me,Luke Bryan,"Country , Music , Contemporary Country , Pop",4:02,Tackle Box
4375,$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",14-Aug-07,I 'll Stay Me,Luke Bryan,"Country , Music , Contemporary Country , Pop",4:02,Tackle Box
4376,$ 1.29,2014 Capitol Records Nashville,11-Mar-14,Spring Break 6 ... Like We Ai n't Ever - EP,Luke Bryan,"Country , Music",3:26,The Sand I Brought To the Beach
4377,$ 1.29,2014 Capitol Records Nashville,12-Aug-14,Crash My Party ( Deluxe ),Luke Bryan,"Country , Music , Contemporary Country",3:42,Your Mama Should 've Named You Whiskey
4378,$ 1.29,2014 Capitol Records Nashville,12-Aug-14,Crash My Party ( Deluxe ),Luke Bryan,"Country , Music , Contemporary Country",3:42,Your Mama Should 've Named You Whiskey
4379,$ 1.29,2014 Capitol Records Nashville,12-Aug-14,Crash My Party ( Deluxe ),Luke Bryan,"Country , Music , Contemporary Country",3:42,Your Mama Should 've Named You Whiskey
4380,$ 1.29,2015 Capitol Records Nashville,10-Mar-15,Spring Break ... Checkin ' Out,Luke Bryan,"Country , Music , Contemporary Country",3:23,Are You Leaving With Him
4381,$ 1.29,2015 Capitol Records Nashville,10-Mar-15,Spring Break ... Checkin ' Out,Luke Bryan,"Country , Music , Contemporary Country",3:23,Are You Leaving With Him
4382,$ 1.29,2015 Capitol Records Nashville,10-Mar-15,Spring Break ... Checkin ' Out ( 5 Song ) - EP,Luke Bryan,"Country , Music , Contemporary Country",3:46,Spring Breakdown
4383,$ 1.29,2015 Capitol Records Nashville,10-Mar-15,Spring Break ... Checkin ' Out ( 5 Song ) - EP,Luke Bryan,"Country , Music , Contemporary Country",3:46,Spring Breakdown
4384,$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",14-Aug-07,I 'll Stay Me,Luke Bryan,"Country , Music , Contemporary Country , Pop",4:02,Tackle Box
4385,$ 1.29,"2008 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",9-Dec-08,Run Run Rudolph - Single,Luke Bryan,"Holiday , Music",2:54,Run Run Rudolph
4386,$ 1.29,"2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",1-Mar-13,Spring Break ... Here to Party,Luke Bryan,"Country , Music , Contemporary Country",3:22,Take My Drunk Ass Home ( Demo )
4387,$ 1.29,"2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",1-Mar-13,Spring Break ... Here to Party,Luke Bryan,"Country , Music , Contemporary Country",3:22,Take My Drunk Ass Home ( Demo )
4388,$ 1.29,"2013 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",1-Mar-13,Spring Break ... Here to Party,Luke Bryan,"Country , Music , Contemporary Country",3:22,Take My Drunk Ass Home ( Demo )
4389,$ 1.29,2014 Capitol Records Nashville,12-Aug-14,Crash My Party ( Deluxe ),Luke Bryan,"Country , Music , Contemporary Country",3:42,Your Mama Should 've Named You Whiskey
4390,$ 1.29,2014 Capitol Records Nashville,12-Aug-14,Crash My Party ( Deluxe ),Luke Bryan,"Country , Music , Contemporary Country",3:42,Your Mama Should 've Named You Whiskey
4391,$ 1.29,2015 Capitol Records Nashville,10-Mar-15,Spring Break ... Checkin ' Out,Luke Bryan,"Country , Music , Contemporary Country",3:23,Are You Leaving With Him
4392,Album Only,"2012 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",12-Jun-12,"NOW That 's What I Call Country , Vol . 5",Dierks Bentley,"Country , Music",3:58,Home
4393,Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",14-Jun-11,"Now That 's What I Call Country , Vol . 4",George Strait,"Country , Music",3:34,The Breath You Take
4394,$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",14-Aug-07,I 'll Stay Me,Luke Bryan,"Country , Music , Contemporary Country , Pop",4:02,Tackle Box
