amazon_id,legal_info,alb_name,dollar_price,song_label,publication_date,genre_classification,musician
33706,( p ) Wnts,"No Problem ( feat . Lee Morgan , Miles Davis , Kenny Dorham )",$ 0.89,Life Is One Long Struggle,"February 27 , 2012",Jazz,Barney Wilen
33707,( p ) Wnts,"No Problem ( feat . Lee Morgan , Miles Davis , Kenny Dorham )",$ 0.89,Radio Taxi Melody,"February 27 , 2012",Jazz,Barney Wilen
33708,( p ) Wnts,"No Problem ( feat . Lee Morgan , Miles Davis , Kenny Dorham )",$ 0.89,Vamp,"February 27 , 2012",Jazz,Barney Wilen
33709,( p ) Wnts,"No Problem ( feat . Lee Morgan , Miles Davis , Kenny Dorham )",$ 0.89,Nuages,"February 27 , 2012",Jazz,Barney Wilen
33710,( p ) Wnts,"No Problem ( feat . Lee Morgan , Miles Davis , Kenny Dorham )",$ 0.89,Minor Swing,"February 27 , 2012",Jazz,Barney Wilen
33711,( p ) Wnts,"No Problem ( feat . Lee Morgan , Miles Davis , Kenny Dorham )",$ 0.89,Menilmontant,"February 27 , 2012",Jazz,Barney Wilen
33712,( p ) Wnts,"No Problem ( feat . Lee Morgan , Miles Davis , Kenny Dorham )",$ 0.89,Jazz sur Seine,"February 27 , 2012",Jazz,Barney Wilen
33713,( p ) Wnts,"No Problem ( feat . Lee Morgan , Miles Davis , Kenny Dorham )",$ 0.89,Que reste t-il de nos amours ?,"February 27 , 2012",Jazz,Barney Wilen
33714,( p ) Wnts,"No Problem ( feat . Lee Morgan , Miles Davis , Kenny Dorham )",$ 0.89,Epistrophy,"February 27 , 2012",Jazz,Barney Wilen
33715,( p ) Wnts,"No Problem ( feat . Lee Morgan , Miles Davis , Kenny Dorham )",$ 0.89,John 's Groove,"February 27 , 2012",Jazz,Barney Wilen
33716,( p ) Wnts,"No Problem ( feat . Lee Morgan , Miles Davis , Kenny Dorham )",$ 0.89,Bag 's and Barney Blues,"February 27 , 2012",Jazz,Barney Wilen
33717,2004 Reprise Records for the U.S. and WEA International Inc. for the world outside the U.S.,No Problem - From King Of Crunk/Chopped & Screwed ( DMD Single ),$ 0.99,No Problem ( Chopped & Screwed Album Version ),"February 15 , 2005",Rap & Hip-Hop,Lil Scrappy
33718,2012 Mac McAnally,No Problem Here,$ 0.99,Opinion On Love,"January 1 , 1978","Country , Folk",Mac McAnally
33719,2012 Mac McAnally,No Problem Here,$ 0.99,Funeral,"January 1 , 1978","Country , Folk",Mac McAnally
33720,2012 Mac McAnally,No Problem Here,$ 0.99,Driving Away My Pain,"January 1 , 1978","Country , Folk",Mac McAnally
33721,2012 Mac McAnally,No Problem Here,$ 0.99,It 's Only Love,"January 1 , 1978","Country , Folk",Mac McAnally
33722,2012 Mac McAnally,No Problem Here,$ 0.99,She 's a Doll,"January 1 , 1978","Country , Folk",Mac McAnally
33723,2012 Mac McAnally,No Problem Here,$ 0.99,The Lord and the Devil,"January 1 , 1978","Country , Folk",Mac McAnally
33724,2012 Mac McAnally,No Problem Here,$ 0.99,Lazy in Love,"January 1 , 1978","Country , Folk",Mac McAnally
33725,2012 Mac McAnally,No Problem Here,$ 0.99,Country Boy,"January 1 , 1978","Country , Folk",Mac McAnally
33726,2012 Mac McAnally,No Problem Here,$ 0.99,Catherine,"January 1 , 1978","Country , Folk",Mac McAnally
33727,2012 Mac McAnally,No Problem Here,$ 0.99,No Problem Here,"January 1 , 1978","Country , Folk",Mac McAnally
33728,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,No Problem Saloon,"June 24 , 2014",Pop,Oy
33729,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,Akwaaba,"June 24 , 2014",Pop,Oy
33730,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,Hallelujah ! Hair !,"June 24 , 2014",Pop,Oy
33731,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,Market Place,"June 24 , 2014",Pop,Oy
33732,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,Doondari,"June 24 , 2014",Pop,Oy
33733,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,Funny I,"June 24 , 2014",Pop,Oy
33734,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,My Name Is Happy,"June 24 , 2014",Pop,Oy
33735,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,Tortoise And Hunter,"June 24 , 2014",Pop,Oy
33736,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,Bienvenue Chez Toi,"June 24 , 2014",Pop,Oy
33737,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,Millionaire In Beggar 's Wear,"June 24 , 2014",Pop,Oy
33738,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,Stars On Gold,"June 24 , 2014",Pop,Oy
33739,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,Funny II,"June 24 , 2014",Pop,Oy
33740,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,Do n't Run Run,"June 24 , 2014",Pop,Oy
33741,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,"No , I Do n't Snore","June 24 , 2014",Pop,Oy
33742,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,See You Next Time,"June 24 , 2014",Pop,Oy
33743,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,Carry Us Home ( Bonus Track ),"June 24 , 2014",Pop,Oy
33744,( c ) 2014 Crammed Discs/Joeboy Productions,No Problem Saloon,$ 0.99,Chicken Beer ( Low-fi Live Version ) ( Bonus Track ),"June 24 , 2014",Pop,Oy
33745,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,Cross The Fader,"February 7 , 2011",Alternative Rock,Jamaica
33746,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,I Think I Like U 2,"February 7 , 2011",Alternative Rock,Jamaica
33747,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,Short and Entertaining,"February 7 , 2011",Alternative Rock,Jamaica
33748,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,Secrets,"February 7 , 2011",Alternative Rock,Jamaica
33749,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,Jericho,"February 7 , 2011",Alternative Rock,Jamaica
33750,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,Gentleman,"February 7 , 2011",Alternative Rock,Jamaica
33751,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,The Outsider,"February 7 , 2011",Alternative Rock,Jamaica
33752,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,By The Numbers,"February 7 , 2011",Alternative Rock,Jamaica
33753,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,Junior,"February 7 , 2011",Alternative Rock,Jamaica
33754,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,She 's Gon na,"February 7 , 2011",Alternative Rock,Jamaica
33755,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,When Do You Wan na Stop Working,"February 7 , 2011",Alternative Rock,Jamaica
33756,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,Jericho ( Tepr Remix ),"February 7 , 2011",Alternative Rock,Jamaica
33757,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,I Think I Like U 2 ( Breakbot Remix ),"February 7 , 2011",Alternative Rock,Jamaica
33758,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,Short And Entertaining ( Goose Remix ),"February 7 , 2011",Alternative Rock,Jamaica
33759,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,I Think I Like U 2 ( Cafe Demo - Acoustic Version ),"February 7 , 2011",Alternative Rock,Jamaica
33760,"2011 Control Freak , under exclusive license to V2 Records International Limited T/A Cooperative Music",No Problem,$ 0.99,Short And Entertaining ( Cafe Demo - Acoustic Version ),"February 7 , 2011",Alternative Rock,Jamaica
33761,2014 1dot1 Records Inc.,No Problems ( feat . Lil ' Durk & Mykell Vaughn ) [ Explicit ],$ 0.99,No Problems ( feat . Lil ' Durk & Mykell Vaughn ) [ Explicit ],"August 29 , 2014","Dance & Electronic , Rap & Hip-Hop , East Coast",Reek Da Villian
33762,Underground Avenue,"No Problems , Now !",$ 0.99,"No Problems , Now ! ( Original Mix )","May 4 , 2012","Electronica , Dance & Electronic , House",R&B er
33763,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,Young,"April 2 , 2002",Country,Kenny Chesney
33764,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,I Remember,"April 2 , 2002",Country,Kenny Chesney
33765,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,A Lot of Things Different,"April 2 , 2002",Country,Kenny Chesney
33766,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 1.29,The Good Stuff,"April 2 , 2002",Country,Kenny Chesney
33767,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 1.29,Big Star,"April 2 , 2002",Country,Kenny Chesney
33768,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,On the Coast of Somewhere Beautiful,"April 2 , 2002",Country,Kenny Chesney
33769,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,Never Gon na Feel Like That Again,"April 2 , 2002",Country,Kenny Chesney
33770,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,Dreams,"April 2 , 2002",Country,Kenny Chesney
33771,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,"No Shoes , No Shirt , No Problems ( Re-Tracked / Master Version )","April 2 , 2002",Country,Kenny Chesney
33772,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,Live Those Songs,"April 2 , 2002",Country,Kenny Chesney
33773,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,One Step Up,"April 2 , 2002",Country,Kenny Chesney
33774,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,I Ca n't Go There ( Acoustic Version ),"April 2 , 2002",Country,Kenny Chesney
33775,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,Young,"April 2 , 2002",Country,Kenny Chesney
33776,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,I Remember,"April 2 , 2002",Country,Kenny Chesney
33777,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,A Lot of Things Different,"April 2 , 2002",Country,Kenny Chesney
33778,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 1.29,The Good Stuff,"April 2 , 2002",Country,Kenny Chesney
33779,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 1.29,Big Star,"April 2 , 2002",Country,Kenny Chesney
33780,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,On the Coast of Somewhere Beautiful,"April 2 , 2002",Country,Kenny Chesney
33781,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,Never Gon na Feel Like That Again,"April 2 , 2002",Country,Kenny Chesney
33782,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,Dreams,"April 2 , 2002",Country,Kenny Chesney
33783,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,"No Shoes , No Shirt , No Problems ( Re-Tracked / Master Version )","April 2 , 2002",Country,Kenny Chesney
33784,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,Live Those Songs,"April 2 , 2002",Country,Kenny Chesney
33785,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,One Step Up,"April 2 , 2002",Country,Kenny Chesney
33786,Underground Avenue,"No Shoes , No Shirt , No Problems",$ 0.99,I Ca n't Go There ( Acoustic Version ),"April 2 , 2002",Country,Kenny Chesney
33787,Underground Avenue,No Sky Today,$ 0.99,No Sky Today,"November 22 , 2010",Rock,No Sky Today
33788,Underground Avenue,No Sky Today,$ 0.99,She 's On Fire,"November 22 , 2010",Rock,No Sky Today
33789,Underground Avenue,No Sky Today,$ 0.99,Final Hour,"November 22 , 2010",Rock,No Sky Today
33790,Underground Avenue,No Sky Today,$ 0.99,Heavy Is The Debt,"November 22 , 2010",Rock,No Sky Today
33791,Underground Avenue,No Sky Today,$ 0.99,Another Goodbye,"November 22 , 2010",Rock,No Sky Today
33792,Underground Avenue,No Sky Today,$ 0.99,Escape,"November 22 , 2010",Rock,No Sky Today
33793,Underground Avenue,No Sky Today,$ 0.99,Break Up,"November 22 , 2010",Rock,No Sky Today
33794,Underground Avenue,No Sky Today,$ 0.99,Intermezzo,"November 22 , 2010",Rock,No Sky Today
33795,Underground Avenue,No Sky Today,$ 0.99,Real Life,"November 22 , 2010",Rock,No Sky Today
33796,Underground Avenue,No Sky Today,$ 0.99,Into The Sun,"November 22 , 2010",Rock,No Sky Today
33797,Underground Avenue,No Sky Today,$ 0.99,Pieces,"November 22 , 2010",Rock,No Sky Today
33798,Underground Avenue,No Sky Today,$ 0.99,Grinder,"November 22 , 2010",Rock,No Sky Today
33799,2011 ( C ) 2011 DRB Records,No Sugar,$ 0.99,No Sugar ( Radio Edit ),"June 2 , 2015",Dance & Electronic,"Joey Negro , Gramophonedzie ft Shea Soul"
33800,2011 ( C ) 2011 DRB Records,No Sugar,$ 0.99,No Sugar ( Club Mix ),"June 2 , 2015",Dance & Electronic,"Joey Negro , Gramophonedzie ft Shea Soul"
33801,2011 ( C ) 2011 DRB Records,No Sugar,$ 0.99,No Sugar ( Zed Bias Remix ),"June 2 , 2015",Dance & Electronic,"Joey Negro , Gramophonedzie ft Shea Soul"
33802,2011 ( C ) 2011 DRB Records,No Sugar,$ 0.99,No Sugar ( Bangatang 2step Remix ),"June 2 , 2015",Dance & Electronic,"Joey Negro , Gramophonedzie ft Shea Soul"
33803,2011 ( C ) 2011 DRB Records,No Sugar,$ 0.99,No Sugar ( Joey 's London Bump ),"June 2 , 2015",Dance & Electronic,"Joey Negro , Gramophonedzie ft Shea Soul"
33804,2011 ( C ) 2011 DRB Records,No Sugar,$ 0.99,No Sugar ( Dave Jones Remix ),"June 2 , 2015",Dance & Electronic,"Joey Negro , Gramophonedzie ft Shea Soul"
33805,2011 ( C ) 2011 DRB Records,No Sugar,$ 0.99,No Sugar ( Zed Bias Twisted Dub Mix ),"June 2 , 2015",Dance & Electronic,"Joey Negro , Gramophonedzie ft Shea Soul"
33806,2011 ( C ) 2011 DRB Records,No. 5 Collaborations Project,$ 1.29,Lately ( Devlin ),"September 9 , 2011",Pop,Ed Sheeran
33807,2011 ( C ) 2011 DRB Records,No. 5 Collaborations Project,$ 1.29,You ( + Wiley ),"September 9 , 2011",Pop,Ed Sheeran
33808,2011 ( C ) 2011 DRB Records,No. 5 Collaborations Project,$ 1.29,Family ( + P Money ),"September 9 , 2011",Pop,Ed Sheeran
33809,2011 ( C ) 2011 DRB Records,No. 5 Collaborations Project,$ 1.29,Radio ( Feat . JME ),"September 9 , 2011",Pop,Ed Sheeran
33810,2011 ( C ) 2011 DRB Records,No. 5 Collaborations Project,$ 1.29,Little Lady ( + Mikill Pane ),"September 9 , 2011",Pop,Ed Sheeran
33811,2011 ( C ) 2011 DRB Records,No. 5 Collaborations Project,$ 1.29,Drown Me Out ( + Ghetts ),"September 9 , 2011",Pop,Ed Sheeran
33812,2011 ( C ) 2011 DRB Records,No. 5 Collaborations Project,$ 1.29,Nightmares ( + Random Impulse + Sway + Wretch 32 ),"September 9 , 2011",Pop,Ed Sheeran
33813,2011 ( C ) 2011 DRB Records,No. 5 Collaborations Project,$ 1.29,Goodbye To You ( + Dot Rotten ),"September 9 , 2011",Pop,Ed Sheeran
33814,2011 ( C ) 2011 DRB Records,Nobody Has To Know ( feat . Ty Dolla $ ign ) [ Major Lazer and KickRaux Remix ] [ Explicit ],$ 1.29,Nobody Has To Know ( feat . Ty Dolla $ ign ) [ Major Lazer and KickRaux Remix ] [ Explicit ],"July 30 , 2015",Dance & Electronic,Kranium
33815,( C ) 2007 Disney,Nobody 's Perfect,$ 1.29,Nobody 's Perfect,"May 15 , 2007",Soundtracks,Hannah Montana
33816,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal ( Deluxe Edition ),$ 1.29,Falling,"October 29 , 2013",Pop,Yuna
33817,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal ( Deluxe Edition ),$ 1.29,Mountains,"October 29 , 2013",Pop,Yuna
33818,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal ( Deluxe Edition ),$ 1.29,Rescue,"October 29 , 2013",Pop,Yuna
33819,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal ( Deluxe Edition ),$ 1.29,Lights And Camera,"October 29 , 2013",Pop,Yuna
33820,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal ( Deluxe Edition ),$ 1.29,Lovely Intermission,"October 29 , 2013",Pop,Yuna
33821,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal ( Deluxe Edition ),$ 1.29,Someone Who Can,"October 29 , 2013",Pop,Yuna
33822,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal ( Deluxe Edition ),$ 1.29,I Want You Back,"October 29 , 2013",Pop,Yuna
33823,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal ( Deluxe Edition ),$ 1.29,Come Back,"October 29 , 2013",Pop,Yuna
33824,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal ( Deluxe Edition ),$ 1.29,Colors,"October 29 , 2013",Pop,Yuna
33825,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal ( Deluxe Edition ),$ 1.29,I Wan na Go,"October 29 , 2013",Pop,Yuna
33826,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal ( Deluxe Edition ),$ 1.29,Escape,"October 29 , 2013",Pop,Yuna
33827,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal ( Deluxe Edition ),$ 1.29,Hanging On ( Bonus Track ),"October 29 , 2013",Pop,Yuna
33828,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal ( Deluxe Edition ),$ 1.29,Bravest Everything ( Bonus Track ),"October 29 , 2013",Pop,Yuna
33829,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal ( Deluxe Edition ),$ 1.29,Call Everyone ( Bonus Track ),"October 29 , 2013",Pop,Yuna
33830,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal,$ 1.29,Falling,"October 28 , 2013",Pop,Yuna
33831,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal,$ 1.29,Mountains,"October 28 , 2013",Pop,Yuna
33832,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal,$ 1.29,Rescue,"October 28 , 2013",Pop,Yuna
33833,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal,$ 1.29,Lights And Camera,"October 28 , 2013",Pop,Yuna
33834,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal,$ 1.29,Lovely Intermission,"October 28 , 2013",Pop,Yuna
33835,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal,$ 1.29,Someone Who Can,"October 28 , 2013",Pop,Yuna
33836,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal,$ 1.29,I Want You Back,"October 28 , 2013",Pop,Yuna
33837,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal,$ 1.29,Come Back,"October 28 , 2013",Pop,Yuna
33838,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal,$ 1.29,Colors,"October 28 , 2013",Pop,Yuna
33839,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal,$ 1.29,I Wan na Go,"October 28 , 2013",Pop,Yuna
33840,"( C ) 2013 The Verve Music Group , a Division of UMG Recordings , Inc.",Nocturnal,$ 1.29,Escape,"October 28 , 2013",Pop,Yuna
33841,Amorphous Music 2014,Noise vs Beauty,$ 1.29,F.U.N.,"June 24 , 2014","Electronica , Dance & Electronic , Dubstep",Bassnectar
33842,Amorphous Music 2014,Noise vs Beauty,$ 1.29,Now ( feat . Rye Rye ),"June 24 , 2014","Electronica , Dance & Electronic , Dubstep",Bassnectar
33843,Amorphous Music 2014,Noise vs Beauty,$ 1.29,Loco Ono,"June 24 , 2014","Electronica , Dance & Electronic , Dubstep",Bassnectar
33844,Amorphous Music 2014,Noise vs Beauty,$ 1.29,You & Me ( feat . W. Darling ),"June 24 , 2014","Electronica , Dance & Electronic , Dubstep",Bassnectar
33845,Amorphous Music 2014,Noise vs Beauty,$ 1.29,"Lost in the Crowd ( feat . Fashawn , Zion I )","June 24 , 2014","Electronica , Dance & Electronic , Dubstep",Bassnectar
33846,Amorphous Music 2014,Noise vs Beauty,$ 1.29,Ephemeral,"June 24 , 2014","Electronica , Dance & Electronic , Dubstep",Bassnectar
33847,Amorphous Music 2014,Noise vs Beauty,$ 1.29,Hold On ( Feat . Tursi ),"June 24 , 2014","Electronica , Dance & Electronic , Dubstep",Bassnectar
33848,Amorphous Music 2014,Noise vs Beauty,$ 1.29,Noise ( feat . Donnis ),"June 24 , 2014","Electronica , Dance & Electronic , Dubstep",Bassnectar
33849,Amorphous Music 2014,Noise vs Beauty,$ 1.29,The Future ( feat . Jenna Sousa ),"June 24 , 2014","Electronica , Dance & Electronic , Dubstep",Bassnectar
33850,Amorphous Music 2014,Noise vs Beauty,$ 1.29,Open Up ( feat . Simon Morel ),"June 24 , 2014","Electronica , Dance & Electronic , Dubstep",Bassnectar
33851,Amorphous Music 2014,Noise vs Beauty,$ 1.29,Mystery Song ( Feat . Beginners ),"June 24 , 2014","Electronica , Dance & Electronic , Dubstep",Bassnectar
33852,Amorphous Music 2014,Noise vs Beauty,$ 1.29,Do n't Hate The 808 ( feat . Lafa Taylor ),"June 24 , 2014","Electronica , Dance & Electronic , Dubstep",Bassnectar
33853,Amorphous Music 2014,Noise vs Beauty,$ 1.29,Gnar,"June 24 , 2014","Electronica , Dance & Electronic , Dubstep",Bassnectar
