amazon_id,music_album,song_duration,rights_info,available_date,creator,genre_classification,song_title,tune_price
141,# 55 : The Deep End,24:22:00,2012 Focus on the Family,"December 9 , 2001",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","703 : The Labyrinth , Part 1 of 3",$ 1.99
142,# 55 : The Deep End,22:56,2012 Focus on the Family,"December 9 , 2001",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","704 : The Labyrinth , Part 2 of 3",$ 1.99
143,# 55 : The Deep End,22:15,2012 Focus on the Family,"December 9 , 2001",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","705 : The Labyrinth , Part 3 of 3",$ 1.99
144,# 55 : The Deep End,25:43:00,2012 Focus on the Family,"December 9 , 2001",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",706 : To Mend or Repair,$ 1.99
145,# 55 : The Deep End,25:21:00,2012 Focus on the Family,"December 9 , 2001",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",707 : Mistaken for Good,$ 1.99
146,# 55 : The Deep End,24:34:00,2012 Focus on the Family,"December 9 , 2001",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","708 : Sergeant York , Part 1 of 4",$ 1.99
147,# 55 : The Deep End,21:32,2012 Focus on the Family,"December 9 , 2001",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","709 : Sergeant York , Part 2 of 4",$ 1.99
148,# 55 : The Deep End,19:26,2012 Focus on the Family,"December 9 , 2001",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","710 : Sergeant York , Part 3 of 4",$ 1.99
149,# 55 : The Deep End,20:36,2012 Focus on the Family,"December 9 , 2001",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","711 : Sergeant York , Part 4 of 4",$ 1.99
150,# 55 : The Deep End,24:35:00,2012 Focus on the Family,"December 9 , 2001",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",712 : Child 's Play,$ 1.99
151,# 55 : The Deep End,23:50,2012 Focus on the Family,"December 9 , 2001",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","713 : Something Old , Something New , Part 1 of 2",$ 1.99
152,# 55 : The Deep End,26:08:00,2012 Focus on the Family,"December 9 , 2001",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","714 : Something Old , Something New , Part 2 of 2",$ 1.99
153,# 56 : The Grand Design,23:29,2012 Focus on the Family,"October 6 , 2012",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","715 : The Perfect Church , Part 1 of 2",$ 1.99
154,# 56 : The Grand Design,24:23:00,2012 Focus on the Family,"October 6 , 2012",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","716 : The Perfect Church , Part 2 of 2",$ 1.99
155,# 56 : The Grand Design,24:05:00,2012 Focus on the Family,"October 6 , 2012",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",717 : Great Expectations,$ 1.99
156,# 56 : The Grand Design,24:56:00,2012 Focus on the Family,"October 6 , 2012",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",718 : For Three Dollars More,$ 1.99
157,# 56 : The Grand Design,22:32,2012 Focus on the Family,"October 6 , 2012",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",719 : The Bible Network,$ 1.99
158,# 56 : The Grand Design,25:04:00,2012 Focus on the Family,"October 6 , 2012",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",720 : Happy Hunting,$ 1.99
159,# 56 : The Grand Design,26:21:00,2012 Focus on the Family,"October 6 , 2012",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",721 : The Holy Hoopster,$ 1.99
160,# 56 : The Grand Design,1:15,2012 Focus on the Family,"October 6 , 2012",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",721a : Bonus ! Extended Mix Of The Holy Hoopster '' Rap '',$ 1.99
161,# 56 : The Grand Design,27:05:00,2012 Focus on the Family,"October 6 , 2012",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",722 : The Lost Riddle,$ 1.99
162,# 56 : The Grand Design,23:43,2012 Focus on the Family,"October 6 , 2012",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",723 : Groundhog Jay,$ 1.99
163,# 56 : The Grand Design,24:26:00,2012 Focus on the Family,"October 6 , 2012",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","724 : Home Again , Part 1 of 2",$ 1.99
164,# 56 : The Grand Design,22:17,2012 Focus on the Family,"October 6 , 2012",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","725 : Home Again , Part 2 of 2",$ 1.99
165,# 57 : A Call to Something More,23:24,2013 Focus on the Family,"August 16 , 2013",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","727 : Your Servant is Listening , Part 1 of 2",$ 1.99
166,# 57 : A Call to Something More,25:10:00,2013 Focus on the Family,"August 16 , 2013",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","728 : Your Servant is Listening , Part 2 of 2",$ 1.99
167,# 57 : A Call to Something More,24:54:00,2013 Focus on the Family,"August 16 , 2013",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",729 : No Chemistry Whatsoever,$ 1.99
168,# 57 : A Call to Something More,24:18:00,2013 Focus on the Family,"August 16 , 2013",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",730 : The Friend Formula,$ 1.99
169,# 57 : A Call to Something More,25:10:00,2013 Focus on the Family,"August 16 , 2013",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",731 : More Than a Feeling,$ 1.99
170,# 57 : A Call to Something More,25:41:00,2013 Focus on the Family,"August 16 , 2013",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",732 : Repent After Me,$ 1.99
171,# 57 : A Call to Something More,24:48:00,2013 Focus on the Family,"August 16 , 2013",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",733 : Big Trouble Under the Big Top,$ 1.99
172,# 57 : A Call to Something More,26:41:00,2013 Focus on the Family,"August 16 , 2013",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","734 : Life Expectancy , Part 1 of 3",$ 1.99
173,# 57 : A Call to Something More,23:42,2013 Focus on the Family,"August 16 , 2013",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","735 : Life Expectancy , Part 2 of 3",$ 1.99
174,# 57 : A Call to Something More,28:44:00,2013 Focus on the Family,"August 16 , 2013",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","736 : Life Expectancy , Part 3 of 3",$ 1.99
175,# 57 : A Call to Something More,24:13:00,2013 Focus on the Family,"August 16 , 2013",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","737 : The Pilot , Part 1 of 2",$ 1.99
176,# 57 : A Call to Something More,23:04,2013 Focus on the Family,"August 16 , 2013",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","738 : The Pilot , Part 2 of 2",$ 1.99
177,# 58 : The Ties That Bind,24:48:00,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","751 : The Ties That Bind , Part 1",$ 0.99
178,# 58 : The Ties That Bind,26:32:00,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","752 : The Ties That Bind , Part 2",$ 0.99
179,# 58 : The Ties That Bind,22:30,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","753 : The Ties That Bind , Part 3",$ 0.99
180,# 58 : The Ties That Bind,22:55,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","754 : The Ties That Bind , Part 4",$ 0.99
181,# 58 : The Ties That Bind,24:34:00,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","755 : The Ties That Bind , Part 5",$ 0.99
182,# 58 : The Ties That Bind,25:13:00,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","756 : The Ties That Bind , Part 6",$ 0.99
183,# 58 : The Ties That Bind,23:54,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","757 : The Ties That Bind , Part 7",$ 0.99
184,# 58 : The Ties That Bind,24:46:00,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","758 : The Ties That Bind , Part 8",$ 0.99
185,# 58 : The Ties That Bind,24:06:00,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","759 : The Ties That Bind , Part 9",$ 0.99
186,# 58 : The Ties That Bind,23:25,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","760 : The Ties That Bind , Part 10",$ 0.99
187,# 58 : The Ties That Bind,25:53:00,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","761 : The Ties That Bind , Part 11",$ 0.99
188,# 58 : The Ties That Bind,24:34:00,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","762 : The Ties That Bind , Part 12",$ 0.99
189,# 58 : The Ties That Bind,25:50:00,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","763 : The Ties That Bind , Part 13",$ 0.99
190,# 58 : The Ties That Bind,33:15:00,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian","764 : The Ties That Bind , Part 14",$ 0.99
191,# 58 : The Ties That Bind,7:37,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",764a : Bonus Behind The Scenes Of The Train Room Scene,$ 0.99
192,# 58 : The Ties That Bind,12:51,2014 Focus on the Family,"September 1 , 2014",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",764b : Bonus Deleted Scenes From The Ties That Bind,$ 0.99
193,# 59 : Taking the Plunge,23:19,2015 Focus on the Family,"July 1 , 2015",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",777 : First Things First,$ 0.99
194,# 59 : Taking the Plunge,24:24:00,2015 Focus on the Family,"July 1 , 2015",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",778 : Playing The Predictable,$ 0.99
195,# 59 : Taking the Plunge,25:41:00,2015 Focus on the Family,"July 1 , 2015",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",779 : A Big Commitment,$ 0.99
196,# 59 : Taking the Plunge,23:26,2015 Focus on the Family,"July 1 , 2015",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",780 : Dinner Roll Models,$ 0.99
197,# 59 : Taking the Plunge,24:49:00,2015 Focus on the Family,"July 1 , 2015",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",781 : Out Of The Woods,$ 0.99
198,# 59 : Taking the Plunge,24:31:00,2015 Focus on the Family,"July 1 , 2015",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",782 : Let 's Get Together,$ 0.99
199,# 59 : Taking the Plunge,6:00,2015 Focus on the Family,"July 1 , 2015",Adventures in Odyssey,"Children 's , Children 's Music , Christian Contemporary Music , Christian",782a : Bonus Behind The Scenes Of Taking The Plunge '' '',$ 0.99
200,#Hits [ Explicit ],3:13,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Changed The Way You Kiss Me ( Radio Edit ),$ 0.99
201,#Hits [ Explicit ],3:02,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Kickstarts ( Radio Edit ),$ 0.99
202,#Hits [ Explicit ],3:56,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,We 'll Be Coming Back,$ 0.99
203,#Hits [ Explicit ],3:25,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Stay Awake ( Radio Edit ),$ 0.99
204,#Hits [ Explicit ],3:39,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Wo n't Go Quietly ( Radio Edit ),$ 0.99
205,#Hits [ Explicit ],3:42,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Say Nothing,$ 0.99
206,#Hits [ Explicit ],3:24,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Watch The Sun Come Up ( Radio Edit ),$ 0.99
207,#Hits [ Explicit ],5:06,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Natural Disaster ( Laidback Luke vs. Example ) ( Album Extended ) [ Explicit ],$ 0.99
208,#Hits [ Explicit ],4:00,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Midnight Run ( Radio Edit ),$ 0.99
209,#Hits [ Explicit ],4:39,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Playing In the Shadows,$ 0.99
210,#Hits [ Explicit ],3:25,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Last Ones Standing,$ 0.99
211,#Hits [ Explicit ],3:37,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Hooligans ( VIP Mix ) [ Explicit ],$ 0.99
212,#Hits [ Explicit ],7:16,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Watch The Sun Come Up ( MoÌÁm Remix ),$ 0.99
213,#Hits [ Explicit ],5:40,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Close Enemies ( Jakob Liedholm Remix ),$ 0.99
214,#Hits [ Explicit ],3:13,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Changed The Way You Kiss Me ( Radio Edit ),$ 0.99
215,#Hits [ Explicit ],3:02,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Kickstarts ( Radio Edit ),$ 0.99
216,#Hits [ Explicit ],3:56,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,We 'll Be Coming Back,$ 0.99
217,#Hits [ Explicit ],3:25,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Stay Awake ( Radio Edit ),$ 0.99
218,#Hits [ Explicit ],3:39,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Wo n't Go Quietly ( Radio Edit ),$ 0.99
219,#Hits [ Explicit ],3:42,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Say Nothing,$ 0.99
220,#Hits [ Explicit ],3:24,( c ) 2013 Ministry of Sound Recordings Ltd.,"August 5 , 2013",Example,Dance & Electronic,Watch The Sun Come Up ( Radio Edit ),$ 0.99
